frame,J_cm,J_pda_cm,angle_deg,separation_A,aln_A_rms,aln_B_rms
19,105.38647907253514,24.092802783927578,103.71494094736325,24.976463402410268,1.0546599626541138,1.2273682355880737
20,107.66503301614058,24.591944260773168,103.78927345791995,24.84510493930308,1.1585220098495483,1.2307159900665283
21,108.20558726086139,24.675445084303217,104.34348019827623,24.82211242022908,1.1438504457473755,1.2809265851974487
22,106.06134910654481,24.22148854997254,104.0516299215455,24.90232868650161,1.1752054691314697,1.2277960777282715
23,108.23691831592161,24.67458547007437,104.56594355358531,24.817252309546245,1.104206919670105,1.2302117347717285
24,107.47744235879134,24.51281271219301,104.14080826853944,24.822504315433047,1.140207052230835,1.1941416263580322
25,107.45796109823361,24.474617837386496,104.60151026706014,24.82461404186144,1.1493171453475952,1.268433928489685
26,109.66916548943443,24.997413536566945,104.0180384831108,24.67041314910449,1.1969828605651855,1.2496639490127563
27,108.52206153758627,24.74155151908965,103.95324341124719,24.736987146184365,1.0886847972869873,1.3278920650482178
28,107.24138611124812,24.429964894047135,104.42946065757344,24.84054271286188,1.1891456842422485,1.3025072813034058
29,110.00917741954287,25.072082651058302,104.29742212803033,24.723692599580076,1.1626173257827759,1.23060142993927
30,107.94541408799705,24.631091712858034,104.11051173895112,24.82502752316435,1.2323375940322876,1.198954463005066
31,105.54273427726588,24.095013233625835,104.1040049920521,24.936925188139256,1.266898274421692,1.2687909603118896
32,105.80364920101536,24.11290680024337,104.39574700981463,24.897318240806747,1.1943100690841675,1.27510666847229
33,107.60768145028763,24.521388877461042,104.12862715457324,24.77265498204265,1.242669939994812,1.3260924816131592
34,107.18814218883496,24.474928952032503,103.49678203625739,24.814954166009024,1.3112602233886719,1.2486530542373657
35,105.53578031302766,24.08098075933219,103.69588398529008,24.91706591228917,1.3302727937698364,1.2678157091140747
36,107.51262525374626,24.510742169661683,103.13293717806471,24.736909821496596,1.3831357955932617,1.2418097257614136
37,108.64100982013453,24.76868662247436,103.38136516359296,24.725694560267495,1.3051189184188843,1.3048335313796997
38,109.81103795013769,24.999819240246595,103.74647144662815,24.683609312185514,1.241058588027954,1.3407596349716187
39,110.07970144672755,25.080431481270956,104.00793753519194,24.719076302568048,1.3116579055786133,1.2986444234848022
40,107.12228582156634,24.427518408750778,103.77795907030313,24.846680066253388,1.2549159526824951,1.330336093902588
41,105.7227805676098,24.17159963414482,102.88557449935446,24.909360786437176,1.2250616550445557,1.3316766023635864
42,105.09706219767577,24.027677477886417,103.324239610182,25.008456376481153,1.2050364017486572,1.3251909017562866
43,105.5675454028554,24.12273880071421,103.45154268131887,24.982795232001315,1.1974372863769531,1.305282473564148
44,105.54348226971179,24.090618470108236,103.30735267977738,24.941048813792893,1.264524221420288,1.3388067483901978
45,106.04135973051103,24.18684289473612,103.76869102968483,24.92480614896209,1.2403011322021484,1.3365511894226074
46,105.43720126553139,24.11025053067401,102.94963844476226,24.927477130239453,1.2214220762252808,1.3084434270858765
47,105.31382281587017,24.059328576059507,103.44531308881585,24.934567384241774,1.227073073387146,1.3074918985366821
48,104.4845031145592,23.885726927338755,103.67339953260894,25.032048890478595,1.2543525695800781,1.301492691040039
49,103.3437628438105,23.642043627895955,103.25780497442257,25.05997821660428,1.2407797574996948,1.3109214305877686
50,104.05931752787447,23.80639127240253,103.53149937173234,25.05610799883873,1.2304826974868774,1.3082727193832397
51,107.83974184576233,24.580770881346062,104.14714164717451,24.83629998933566,1.28249990940094,1.339667797088623
52,106.39051864457207,24.298237157745437,103.48542192364326,24.899340394602895,1.306562900543213,1.2139053344726562
53,107.32258876999978,24.46282530789406,103.42591922139941,24.826097158208935,1.3409937620162964,1.2910219430923462
54,106.9711823055359,24.403402309805692,103.33795245440179,24.888856182908313,1.3285874128341675,1.2999255657196045
55,107.89749935981142,24.588140319870053,103.46704470331944,24.805230972627797,1.3067145347595215,1.364383578300476
56,107.09999561087628,24.42108745918605,103.45565335659599,24.871279831451123,1.273391604423523,1.3479962348937988
57,107.73133558849278,24.528194270763837,104.12034476394295,24.875634662666513,1.2974369525909424,1.313887357711792
58,107.48498046881188,24.51153780149673,103.54922789975062,24.882329047090003,1.3106552362442017,1.3030956983566284
59,106.89126779637655,24.29008408709406,104.61010165225478,24.925039305009673,1.328337550163269,1.2687345743179321
60,107.52477630445445,24.462533565502167,103.96277755538357,24.885414855908813,1.3062283992767334,1.3865820169448853
61,106.12225083354633,24.169749548936654,103.93290126047921,24.96409301710388,1.236226201057434,1.4264315366744995
62,106.17278729978958,24.19199763581659,103.72374393896746,24.962801368995525,1.2913459539413452,1.3784754276275635
63,107.31621166005814,24.424041576332282,103.86039944658107,24.89086950099332,1.2257410287857056,1.3524566888809204
64,106.94784982650866,24.35010656069238,104.15515301113408,24.946199620163757,1.2845125198364258,1.334378719329834
65,108.25616072557676,24.63687965178397,104.37521137054945,24.892389100049897,1.230011224746704,1.3233122825622559
66,107.81215137165003,24.520313478139585,104.45619298747077,24.893415750422268,1.276330590248108,1.361557126045227
67,107.26006379405683,24.38315894014736,104.67896078251846,24.91433856274988,1.275537371635437,1.3988837003707886
68,107.89012935797753,24.50369848523641,104.974328615928,24.902931317943803,1.2282339334487915,1.366097331047058
69,106.29970088899846,24.163971137215277,104.57521873535838,24.972284093393085,1.2570979595184326,1.3302688598632812
70,106.47122344782781,24.227725754659964,104.36805371106036,24.96612245290602,1.2556300163269043,1.333836317062378
71,109.06676457462044,24.75420836758904,104.98244821461584,24.823512462666,1.2803736925125122,1.363125205039978
72,108.84559349946566,24.74453594897758,104.22946384825715,24.798231774497992,1.2901520729064941,1.4263889789581299
73,108.00041657486464,24.561484911905318,104.20259500197302,24.86693428766633,1.276442289352417,1.322159767150879
74,108.06124899085049,24.6094046938262,103.94160597744741,24.879162892732847,1.2777929306030273,1.324536919593811
75,106.98015964421414,24.357425375236105,104.26703149134272,24.95456564438435,1.2997578382492065,1.3319512605667114
76,106.12721070699145,24.18268024643507,104.66785161958894,25.071759883635163,1.3974075317382812,1.3435124158859253
77,103.84516528661024,23.683214552422328,104.54464269617368,25.217407694517526,1.2890119552612305,1.3130552768707275
78,105.05119905263344,23.944675137496894,104.53390795495733,25.12474892404865,1.3463809490203857,1.2311906814575195
79,104.41349361775481,23.79480755563098,104.73374705006381,25.175579790036245,1.3637199401855469,1.2957299947738647
80,106.09456618332464,24.154494492457058,104.45653676842491,25.045712064075634,1.3846185207366943,1.2486436367034912
81,107.50118743121489,24.447029391081813,104.17441877639438,24.89508209253064,1.2991745471954346,1.2782341241836548
82,108.96564182838986,24.751652347006942,104.6263644067837,24.872637075972648,1.323423147201538,1.3272159099578857
83,108.30752886955683,24.625063893094516,104.82470412324928,24.939848359550066,1.4126225709915161,1.3120896816253662
84,107.3882959965407,24.425675005199167,104.1360432144265,24.947430834017446,1.3124074935913086,1.2357465028762817
85,109.03976217365475,24.84061907828529,103.80138944074953,24.866268885354025,1.3352737426757812,1.2581377029418945
86,109.27963754179332,24.871058644227514,104.13228619638335,24.86395049367435,1.304487943649292,1.2227553129196167
87,107.0342451357066,24.37097444544767,104.40386053209599,24.999084504467337,1.2987393140792847,1.2778428792953491
88,108.15611406718857,24.57821919487302,104.88289836612935,24.91973948737599,1.3509539365768433,1.3190501928329468
89,111.05141172687645,25.24344499926273,104.19188029989729,24.696998919929474,1.2944036722183228,1.2560127973556519
90,110.05544470895234,24.985717086288368,104.52317709510267,24.76421080930996,1.33112633228302,1.2837796211242676
91,108.60151552096097,24.764775624724596,103.12413410268366,24.80939614157985,1.305139183998108,1.3183910846710205
92,109.55542355221318,24.953334845606047,103.35382775586407,24.753734767871485,1.2868595123291016,1.2927181720733643
93,106.62598816839997,24.387211815181296,102.74832226467451,24.94315937180399,1.2783546447753906,1.2753103971481323
94,105.8163681143024,24.208052001908417,103.26662382834819,25.030642014428388,1.2182588577270508,1.3004186153411865
95,106.18743124413575,24.274199125990304,103.3477399239088,24.96790206063479,1.2809981107711792,1.2508131265640259
96,106.50245113010244,24.380412742051124,103.11687021060938,24.97432734175276,1.2768354415893555,1.2650202512741089
97,109.94156996359862,25.13061950056569,103.1640056357481,24.78175943794187,1.2828437089920044,1.291510820388794
98,110.63574696595965,25.245618478208044,103.63813286044079,24.744503463605028,1.2199825048446655,1.282570719718933
99,108.89646186372028,24.849827016067014,103.25979584958222,24.798109522659985,1.289626955986023,1.3021551370620728
100,108.80714683562768,24.836216163871697,103.19077259495482,24.784263519562273,1.2352079153060913,1.3158321380615234
101,108.44249990138344,24.776983079252503,103.06373722020129,24.811166380777735,1.227760672569275,1.2517426013946533
102,107.45633822792924,24.58965559234485,103.0001475390094,24.887669149363823,1.1936285495758057,1.2291244268417358
103,107.32180958463434,24.52782269175354,103.08867848400077,24.87153268693597,1.188232183456421,1.2465091943740845
104,108.75070323884552,24.810312441557617,103.38687625547189,24.789240027769683,1.288021206855774,1.3102521896362305
105,108.84999966412515,24.82625118180541,103.48181939727817,24.79955501567122,1.2181271314620972,1.3686476945877075
106,111.09254433594913,25.290441689902934,103.89236527251016,24.669160437355938,1.16488516330719,1.3726385831832886
107,112.78190431389369,25.66290329955574,103.27275957821199,24.507288793631304,1.2494548559188843,1.3214678764343262
108,112.373957494954,25.569914010521977,103.55032883053235,24.55937957052596,1.2894805669784546,1.2827751636505127
109,108.8701239484017,24.82743857059701,103.33051501091118,24.750801663202598,1.2834833860397339,1.3331608772277832
110,106.00860993542345,24.19803317582358,103.4940969502091,24.934622031356056,1.3588184118270874,1.2651925086975098
111,105.14774530240683,24.08145467989979,102.531077029138,24.947756463333356,1.285597801208496,1.292370080947876
112,105.77464103553898,24.155793789027456,103.12027254730468,24.921480713277578,1.3080353736877441,1.2841525077819824
113,106.6987496239546,24.36360870291823,103.31418542629599,24.911438099047544,1.28037691116333,1.2720757722854614
114,108.31975009817401,24.71935966614643,103.46585257902646,24.83467033505597,1.3288625478744507,1.289628505706787
115,108.96465926954696,24.852266120482778,103.5566164443471,24.8102533403807,1.2505789995193481,1.3036435842514038
116,110.5422727344405,25.166485125697232,103.8641015676579,24.70945067786957,1.3139275312423706,1.3453598022460938
117,109.60817027292487,25.00098307771971,103.19677241262639,24.735014616412922,1.2857210636138916,1.3028484582901
118,108.79370575268133,24.80993919037264,103.41911276789008,24.79173176974325,1.3426473140716553,1.2707123756408691
119,109.66569968535008,24.98128793163044,103.5318052727076,24.729587922261175,1.2728383541107178,1.2820111513137817
120,110.00381565956165,25.0655961928038,103.52921851061106,24.706992624724077,1.2612557411193848,1.3165241479873657
121,109.40800020539454,24.930707042974415,103.62364578624845,24.748764744636656,1.1902940273284912,1.2824585437774658
122,111.59429793884851,25.440909798268894,103.38601990018353,24.60322550854096,1.2841087579727173,1.3091267347335815
123,109.80464967198871,25.01560257463083,103.67700474268516,24.70216579016319,1.2520148754119873,1.2829750776290894
124,108.52802483932389,24.764929075183108,103.03790491432198,24.72032856322584,1.2629823684692383,1.2954285144805908
125,110.35412386146015,25.201147778318212,102.86288526994954,24.62914770746612,1.1994047164916992,1.2852833271026611
126,112.53022514901546,25.630759788917118,103.26397130443476,24.502460268721975,1.2293694019317627,1.2719272375106812
127,112.15430050967367,25.52406458007581,103.43510664977697,24.51318409953021,1.3509403467178345,1.3340781927108765
128,111.65787701602831,25.450117407091227,102.90510790841935,24.538884515380406,1.3013192415237427,1.2981232404708862
129,112.53136142031677,25.671988073578735,102.7228371350321,24.50638483963169,1.2983464002609253,1.259661316871643
130,111.33755633768894,25.401443936663682,103.22226188679632,24.608820663266776,1.3337483406066895,1.2227758169174194
131,113.02205467088366,25.721975753261678,103.31488062650685,24.49939109558211,1.3274933099746704,1.2295587062835693
132,110.6740007068668,25.169861344482392,103.72790270098353,24.62182458155572,1.3338524103164673,1.198546290397644
133,110.32432451452219,25.11939378791467,103.91573265028762,24.689811738928515,1.3034298419952393,1.2410045862197876
134,110.62729143718803,25.156764274997602,104.00673228877832,24.65412602086199,1.3214302062988281,1.3004380464553833
135,111.58375828148996,25.408329411549538,103.43756056769341,24.589967642388785,1.314906120300293,1.2666771411895752
136,110.90130461634931,25.29497670469683,102.91949768266169,24.597512641965338,1.268614411354065,1.3132003545761108
137,110.17742508643249,25.165448266849282,102.63778184503644,24.62696182069031,1.3879103660583496,1.26700758934021
138,109.65044643962302,25.06180018949269,102.58841158508338,24.66113978455445,1.3085575103759766,1.2608000040054321
139,108.8420918284507,24.844794999372038,103.17786779132736,24.71410661963705,1.2859611511230469,1.2850468158721924
140,109.8915347970303,25.037656855246336,103.57652907240744,24.650964397354308,1.3433334827423096,1.2506043910980225
141,108.09391027514513,24.663187439856177,103.15605779393243,24.72642905924916,1.3488680124282837,1.3189687728881836
142,107.56036501820505,24.57206708743365,102.76655490883867,24.721247354910428,1.3651046752929688,1.2541128396987915
143,109.57648261240355,24.997320499682356,103.01034436191021,24.621244933126587,1.3234831094741821,1.3015820980072021
144,112.77668420272768,25.6948741920191,103.03214879900271,24.438162791386507,1.3280738592147827,1.3679859638214111
145,112.34803797370417,25.565719035552842,103.21508579650127,24.454542234560694,1.3845874071121216,1.3635812997817993
146,112.480342168765,25.536280657999868,104.0982031872434,24.483584960698224,1.33181893825531,1.3023425340652466
147,110.00185355075241,24.97558434353998,104.40853276703812,24.649838688534754,1.3364508152008057,1.2745051383972168
148,111.55815211030635,25.303435561200654,104.79195932025475,24.587644144564862,1.3615471124649048,1.2304036617279053
149,111.39825728681717,25.281462562421453,104.52113003948655,24.58806769534229,1.3578821420669556,1.234853744506836
150,114.08667649917048,25.868744961353357,104.5106424976625,24.44481180837783,1.3563319444656372,1.3227962255477905
151,113.6873374080302,25.782778013651768,104.7249306545691,24.51253510367762,1.4089033603668213,1.3193377256393433
152,114.6347641086166,25.989801196093644,105.11353120255217,24.496491205287665,1.4184778928756714,1.2391988039016724
153,117.21275564890938,26.45983948438343,106.1556958777915,24.37212361386958,1.3618097305297852,1.313817024230957
154,117.245446126094,26.512989152332704,105.54995307084154,24.356515083823318,1.3818413019180298,1.2869834899902344
155,115.39874933686467,26.112449731624032,105.48268477557603,24.4791609415688,1.4115653038024902,1.2683886289596558
156,114.85839556522927,26.00574437738303,105.35569120290269,24.52100687855096,1.473928451538086,1.2841196060180664
157,115.48063068522006,26.12986432104486,105.59393521455375,24.48791793702776,1.3762035369873047,1.213510513305664
158,115.40373398328668,26.213841225155537,104.73398886767322,24.493611900744828,1.4436776638031006,1.274585485458374
159,115.84232862995711,26.348013845179278,103.80412791936442,24.40773616716559,1.4135408401489258,1.2721015214920044
160,114.62175670246393,26.0607129364895,103.75880550106326,24.455509443265324,1.3896536827087402,1.2636888027191162
161,115.54334461856004,26.224626262717067,104.46864887632299,24.44452074124092,1.4036096334457397,1.25607430934906
162,114.54451299426538,26.00373600301745,104.31008167594149,24.46423245355781,1.434027075767517,1.2434790134429932
163,116.66504260989186,26.522129404812038,103.70889575117145,24.324045860198225,1.428945779800415,1.2201756238937378
164,113.6537274851582,25.881034000952724,103.60070709675108,24.483829687457952,1.4153844118118286,1.2247127294540405
165,114.25483630812674,26.038019080652575,103.16504009568575,24.413811489564367,1.389892578125,1.2956985235214233
166,115.86260789200307,26.351540724731937,103.21464985866166,24.297119278183366,1.4716325998306274,1.3048319816589355
167,117.44010703165851,26.71185013588014,102.55201430541668,24.14471976280129,1.4826983213424683,1.279549241065979
168,115.1986804565313,26.244761103227646,102.18071787692507,24.276836236268306,1.3963546752929688,1.3123787641525269
169,112.40685385671951,25.656229784647714,101.66924158455136,24.39312403313788,1.4713733196258545,1.2348268032073975
170,113.56669565421876,25.90331897619155,101.83340915454481,24.334777739793747,1.4603183269500732,1.2880101203918457
171,110.1070719223565,25.12767777665254,101.85620496879638,24.552836754592136,1.4478493928909302,1.3171995878219604
172,109.15426588212023,24.95069726478288,101.93207355325029,24.636972250494434,1.412815809249878,1.3725529909133911
173,111.70238864719781,25.477099484181764,102.38778593294693,24.49786477042352,1.4711861610412598,1.3446425199508667
174,112.37921716363346,25.609912503140606,102.54554274181126,24.437322178807356,1.421156406402588,1.2880163192749023
175,114.0868878074723,25.991702824855487,102.4750089292458,24.346781887524426,1.4356907606124878,1.2053331136703491
176,114.03580248691745,25.980532326134423,102.6122730209799,24.37216385520099,1.4089086055755615,1.2874962091445923
177,113.0414942463197,25.786112057837965,102.5349548754708,24.47254017524,1.388311743736267,1.3323462009429932
178,112.29115213197218,25.646664837864588,102.12967652291717,24.493954643063915,1.3801078796386719,1.235775113105774
179,113.41360579252726,25.873104896834096,102.37360986911463,24.454080986996836,1.4005199670791626,1.3290915489196777
180,113.13537967223259,25.78106059363226,102.31352442613694,24.433765602997116,1.3867740631103516,1.2739700078964233
181,113.35370611406898,25.84745486436756,102.01608680824641,24.401775673297283,1.341155767440796,1.3320192098617554
182,115.24669266979413,26.25415681991553,101.88902236602061,24.288686045160684,1.33841872215271,1.2961461544036865
183,116.53962673682996,26.54512404202646,101.88994865229706,24.255901851166755,1.3718563318252563,1.3458995819091797
184,116.2949027038271,26.541800692105124,102.0749686725168,24.314338083139077,1.3534668684005737,1.248245120048523
185,114.74040421132715,26.17295467588424,102.10162511961921,24.355569429747977,1.3575187921524048,1.3037081956863403
186,113.93778793393722,26.023127158291107,102.209316205762,24.43660750941943,1.3239938020706177,1.3354127407073975
187,113.29494818719648,25.842598217453098,102.60189597867355,24.493360746769483,1.3655085563659668,1.2278980016708374
188,113.62129890441275,25.91463903984756,102.71306149996491,24.485932996036173,1.3267066478729248,1.3116581439971924
189,115.29689699293502,26.247640121525443,103.0408504937711,24.38487730895329,1.388604998588562,1.328092098236084
190,114.73873234701223,26.15236414269773,102.08926935246505,24.34353234322854,1.350195288658142,1.3155275583267212
191,112.5910111883782,25.723761438193094,101.18342652203228,24.42272277566012,1.3452914953231812,1.3409165143966675
192,113.45791994021945,25.902650840149555,101.53876706247836,24.379395677019616,1.3343433141708374,1.3434205055236816
193,110.87511121131763,25.342270639766397,101.24364252427978,24.503336645731675,1.3961613178253174,1.2734969854354858
194,113.10569492428743,25.85914528976243,100.93118341699896,24.38905528512511,1.2772220373153687,1.3332144021987915
195,111.3279254476648,25.444289264526063,101.36901626924615,24.501015504253488,1.2853448390960693,1.333630919456482
196,111.82107905191985,25.56735596984401,101.37519509660282,24.503290120743287,1.3979439735412598,1.3488479852676392
197,111.3212228447799,25.45625762840668,101.28731520485854,24.513647632401977,1.3430593013763428,1.262076497077942
198,110.77238828079346,25.273828016575486,101.49325183993147,24.46501342108452,1.3643882274627686,1.2863221168518066
199,109.90533314098472,25.152137730536104,100.67809086453906,24.500083068862384,1.3293545246124268,1.369271993637085
200,110.80350283261929,25.363765897601606,101.10892427141746,24.50836375311438,1.3272745609283447,1.3692071437835693
201,110.43612796699638,25.32886418115163,100.43497390206586,24.495743381021285,1.397926926612854,1.2253986597061157
202,109.59751345744763,25.137950220883074,100.6677925470364,24.565751016705995,1.2931196689605713,1.3018405437469482
203,109.84241304365817,25.15994906230902,100.88384378655226,24.533501120170907,1.4081238508224487,1.3153420686721802
204,110.01065738853123,25.144010784380313,101.59344428276235,24.57412715798784,1.3387484550476074,1.2467187643051147
205,109.70362513794525,25.070813980177935,101.75204705664784,24.58048756235448,1.3622151613235474,1.378208875656128
206,110.35326890493428,25.23247621734859,101.37125542459277,24.528698740014995,1.4095500707626343,1.2881747484207153
207,112.17956096084075,25.634819104496863,101.39444207386182,24.404558127022113,1.438828468322754,1.3208106756210327
208,112.02983611414767,25.594365553910244,100.77397854997197,24.337728234044217,1.5163769721984863,1.294540286064148
209,112.64196788084475,25.736452215916003,100.77154498107447,24.27477203402273,1.4261568784713745,1.319084644317627
210,111.52721905026287,25.497948191712776,100.93310942113413,24.371948423355935,1.4501943588256836,1.3099080324172974
211,111.45076644925241,25.46643240354958,101.05881050325829,24.392985332250305,1.4526392221450806,1.264195203781128
212,113.12942399100692,25.85806683386852,101.46713062939492,24.334341634502035,1.4811160564422607,1.2656221389770508
213,115.2733376274592,26.316495526226653,101.44913588779272,24.221033364603674,1.5023239850997925,1.181146502494812
214,114.71537201431333,26.14095241395127,101.90507825290119,24.243434834934465,1.430648922920227,1.3464248180389404
215,113.67320547735335,25.95723042540152,101.23267823763713,24.285218713190105,1.4852906465530396,1.2836978435516357
216,113.3574813132388,25.88133585890163,101.63782201732091,24.330018280867495,1.44568932056427,1.21872079372406
217,111.79687988751361,25.507806595799423,101.7581839673982,24.378080427516412,1.452196478843689,1.2292579412460327
218,111.57515459486815,25.468157729349898,101.66107578352243,24.38960487211198,1.4388175010681152,1.2181830406188965
219,109.21463561475073,24.950537198244263,101.24492117324398,24.45580218803544,1.4541174173355103,1.2145612239837646
220,109.45052862319845,24.9906905243734,101.73084903435046,24.480854134155237,1.4485992193222046,1.264229416847229
221,111.09519504575117,25.364366110132647,101.99604912190645,24.423349131841057,1.475986361503601,1.1851619482040405
222,110.18073957980441,25.133768032996418,102.40549215961956,24.454236769070146,1.4029558897018433,1.1993767023086548
223,109.29234940867664,24.921868466708904,102.36849771188804,24.466786982185464,1.4659833908081055,1.1994438171386719
224,109.01118880210797,24.898241593991013,101.85101598092487,24.474504778297714,1.455232858657837,1.241989254951477
225,108.9937988687342,24.901728491085464,101.97322508703745,24.51578906491399,1.3795500993728638,1.1540125608444214
226,111.75788435108642,25.54061433383095,101.85349995331111,24.366027568038,1.439149260520935,1.1895530223846436
227,108.65966738659678,24.923297263699702,101.0594716489381,24.49219637026019,1.4172412157058716,1.2235361337661743
228,108.37493756309571,24.848358076526427,101.56134906533364,24.538175732856836,1.3736406564712524,1.1964658498764038
229,107.28036307177456,24.628964777639837,101.30007245586584,24.59171179445745,1.3326789140701294,1.2975506782531738
230,111.45598476273592,25.48979510942205,101.71031093339593,24.3187679985251,1.4142056703567505,1.2390130758285522
231,112.2286720715541,25.658346787432095,101.58627310638917,24.26753422049638,1.3971617221832275,1.2779911756515503
232,111.6063641705294,25.523788706741545,101.47841227991944,24.31063630413071,1.318997859954834,1.2418224811553955
233,110.25602512986289,25.215244921048164,101.66403177577213,24.42013835960013,1.3541600704193115,1.259132742881775
234,110.6527657857315,25.303256436760883,101.9360472400919,24.440572065570905,1.3076369762420654,1.1790757179260254
235,112.0344504623155,25.620295421652397,101.73632160777044,24.325020383692028,1.31161367893219,1.246923804283142
236,109.0553854636296,24.94854424392522,101.88718427867987,24.487339513884162,1.3523070812225342,1.3124781847000122
237,108.2659931400165,24.777069558657065,101.87191420986676,24.555048333242446,1.364427924156189,1.3097479343414307
238,107.07604426386627,24.53457002318264,102.14233550922452,24.668056968386452,1.307134747505188,1.2944443225860596
239,107.40975019294652,24.61834652318748,101.9928886114305,24.64420413024481,1.3225340843200684,1.2445811033248901
240,108.47009150149277,24.817853422879,101.98114996506106,24.534601314995456,1.332857608795166,1.244511604309082
241,109.85188177883788,25.126293732640924,102.2295208541012,24.490839173654933,1.411080241203308,1.2531994581222534
242,108.47562478882607,24.818362034008246,102.38263850267492,24.605172730860335,1.3137779235839844,1.2590833902359009
243,110.43355662839365,25.280829123487987,101.60378676463867,24.4240195315643,1.3753466606140137,1.3239107131958008
244,109.70272600359435,25.14005940085111,101.81132052519656,24.54958031261071,1.4215848445892334,1.256402850151062
245,107.97456035503536,24.743349920921794,101.89331227053401,24.654445711150935,1.4084193706512451,1.2466740608215332
246,108.25338708901796,24.74824758057705,102.55404738771304,24.645502100136266,1.4329712390899658,1.2139564752578735
247,106.1598482238713,24.31884000073298,102.52406378884731,24.79649644075606,1.4356828927993774,1.2724361419677734
248,108.11738243147228,24.753113133605925,102.05635232325159,24.654470263546894,1.3836292028427124,1.2614355087280273
249,109.50870660587458,25.01043916021026,102.35625692308876,24.546352376361526,1.3329393863677979,1.2515515089035034
250,108.02902146816444,24.708464417941475,102.17097054056556,24.633980867393763,1.4062200784683228,1.2848609685897827
251,107.77752381028654,24.696021562094526,101.75413690858318,24.649373509817345,1.3337677717208862,1.2630966901779175
252,106.42278557382872,24.448594373693005,101.28638766308302,24.743931753873774,1.2743208408355713,1.2325087785720825
253,108.33004700574804,24.898505259422926,101.10887316832012,24.652818479026905,1.2929282188415527,1.2073427438735962
254,108.13885917209527,24.844111434401025,100.80549913840359,24.64039543109175,1.2558540105819702,1.187465786933899
255,108.53741410758322,24.951614830633073,100.36825797307033,24.5891629334021,1.2890294790267944,1.186439871788025
256,110.11121916816884,25.290402239416498,100.88637592975476,24.54021095442262,1.3348263502120972,1.1752183437347412
257,109.39514067010694,25.04554263922647,102.3597607807144,24.671521063360338,1.308933138847351,1.222271203994751
258,110.35232096016345,25.248682860615766,102.14741255227813,24.599610524990506,1.353299617767334,1.275526523590088
259,110.57301160993882,25.287891017646093,102.14597934533577,24.577203619277586,1.2766774892807007,1.2268644571304321
260,107.43435503905042,24.656200140079036,101.38662966421896,24.718929172059912,1.3168673515319824,1.2733019590377808
261,107.52829440808934,24.67968399232892,101.47093677314976,24.72302634083688,1.3261665105819702,1.274222731590271
262,107.094622395271,24.575022963606877,101.4937493501929,24.739435906969433,1.3666424751281738,1.2703913450241089
263,110.59632127327622,25.303408046313198,102.1461804178253,24.59582962376435,1.3455456495285034,1.252172589302063
264,111.66407970810214,25.541365671010066,102.07740817415501,24.504100941305406,1.3464562892913818,1.3143025636672974
265,110.419263858567,25.301340608276135,102.02253895651242,24.598765626069184,1.2703402042388916,1.2926691770553589
266,110.6373521227791,25.315235521709667,102.1312784504454,24.580731296761407,1.3575962781906128,1.3014212846755981
267,112.83620987665333,25.75201242274445,102.38299904653483,24.457355214912198,1.3102418184280396,1.2929149866104126
268,112.28636136796797,25.61164296601572,102.60000140784231,24.49996312624172,1.3229800462722778,1.2864104509353638
269,111.82358116224722,25.545518624583213,102.5505967463143,24.54203127347642,1.3599045276641846,1.327175259590149
