time_ps,phase,k_pull,r0_pull_ang,alpha_deg,cos_alpha,linker_e2e_ang,cr2_sep_ang,triple_product_ang,potential_kj_mol,temperature_k
340.0,control,0.0,0.0,96.77314896734849,-0.11793861303085569,52.93130033179176,26.070837589185548,-3.522889020586426,-1174179.551760124,300.20677297849835
350.0,control,0.0,0.0,92.29370530471026,-0.040022017638668,53.26220990105901,25.922789801296712,-5.835224182595379,-1173949.430255549,301.09063712753846
360.0,control,0.0,0.0,87.02368345079255,0.05192316407658755,53.37469971817146,25.712904591315507,-4.871404429697948,-1173783.6974584665,301.831572382441
370.0,control,0.0,0.0,94.72830871443516,-0.08243091748184261,53.61472226846688,26.077516423074957,-5.852774584080475,-1175058.7633163463,299.02351351344953
380.0,control,0.0,0.0,94.38963796549857,-0.07653870826844193,53.18219628289309,26.118104544558854,-4.64219753020293,-1174374.787056541,298.7036217496305
390.0,control,0.0,0.0,92.67896977658704,-0.04673980837138843,53.49695311580096,25.88319777253708,-4.941709383513008,-1173845.0021126177,301.6980627323541
400.0,control,0.0,0.0,93.14178170366439,-0.054806959736020414,52.60807430663758,25.701334499083345,-5.392364545844137,-1173878.1639901046,299.51470419071705
410.0,control,0.0,0.0,97.25855949399462,-0.12634716468816853,52.036192039262225,26.34938307105792,-6.624149142843525,-1173045.028172478,300.38321695185465
420.0,control,0.0,0.0,94.83265609142677,-0.08424578710939022,51.65402004794292,25.639365052688262,-5.774338361573836,-1174227.3180943541,300.88848330756616
430.0,control,0.0,0.0,100.52500562924497,-0.1826646306149333,51.779827344615754,25.86100340269001,-4.558599084928296,-1173421.5400167722,299.9832332694557
440.0,control,0.0,0.0,95.3316719710327,-0.09292099017890934,52.354345414641216,25.87737444308336,-4.707062252997099,-1172426.3915945739,300.59114755149955
450.0,control,0.0,0.0,96.29337082308793,-0.10961930811627253,52.366985055546756,25.847146015736428,-3.8889869135266526,-1172043.7752810344,298.26155314858715
460.0,control,0.0,0.0,100.53483795373377,-0.18283334712984076,51.7947563383958,26.11775817614202,-4.51227405683805,-1172610.3534034155,301.2602741084261
470.0,control,0.0,0.0,97.47109393707345,-0.13002598577676766,51.945457845344976,25.32647925609081,-4.797125052807931,-1174008.3391507212,300.932205646573
480.0,control,0.0,0.0,99.10510316808116,-0.15824601269678873,51.42174278774288,25.940125246788792,-5.199757258814487,-1174674.3880236484,299.4309961819875
490.0,control,0.0,0.0,97.14789674884743,-0.12443097926223629,52.50068436822393,25.962101870503794,-4.314898680935144,-1174160.419687029,301.596958900949
500.0,control,0.0,0.0,95.39601146572564,-0.09403900898033446,51.19768379923342,26.108343065893227,-4.850131509292385,-1173045.637432713,301.99207175885874
510.0,control,0.0,0.0,98.06794878809882,-0.14034739150126846,51.84453446682128,25.853700176584002,-7.074964351062433,-1173739.0042060763,301.92468429017015
520.0,control,0.0,0.0,99.58036913965262,-0.16643091186797174,51.90902233340572,26.135692675792036,-5.158963964875684,-1172967.2838647012,300.2734385626457
530.0,control,0.0,0.0,101.25819470894687,-0.19523059649403623,51.03584520432318,25.915867048791316,-6.022972174124588,-1173665.2511733882,300.35589404768143
540.0,control,0.0,0.0,92.42795127091615,-0.04236306251442415,51.28176180119688,25.763814948456673,-6.881749192453928,-1173358.7861643676,300.5000688237665
550.0,control,0.0,0.0,97.40182490699658,-0.12882718186908895,51.44933613955072,25.722326218041168,-5.096781132801556,-1172104.2284847721,298.4806166828591
560.0,control,0.0,0.0,93.79468400085229,-0.06618132241019797,52.0960263735673,26.12201792336762,-4.4268754869102676,-1171789.8912045658,301.2702707626862
570.0,control,0.0,0.0,91.52783982373712,-0.02666267528139303,51.73366969949653,26.207152947355038,-4.7853990382371405,-1173266.417358283,301.78269348562026
580.0,control,0.0,0.0,93.65648643171771,-0.06377441767398156,52.563382678583466,25.899454132448017,-6.558047375089954,-1173103.8840111569,300.59904276984827
590.0,control,0.0,0.0,91.01860522542155,-0.017777078496327287,52.58125679905694,25.822307977768933,-6.568349495737509,-1173977.0917622112,298.9371701011381
600.0,control,0.0,0.0,99.50449044856462,-0.16512490362596133,52.572347758338076,25.762748333204097,-7.320845296457866,-1173163.4421910942,298.88046415426646
610.0,control,0.0,0.0,93.81517776497081,-0.06653821764803772,52.442645091252345,26.017299529391376,-6.40352006980448,-1174454.3544516917,299.1103667125373
620.0,control,0.0,0.0,97.90380306318644,-0.13751029176496465,52.5038256919051,26.139188787031717,-4.760093217089668,-1174260.8625297174,300.2046815999173
630.0,control,0.0,0.0,95.22665841284838,-0.09109593255344241,52.315187733808784,26.144809516747696,-7.068430708492569,-1175375.803718906,303.1097208156626
640.0,control,0.0,0.0,97.30278361042085,-0.12711279782466253,53.54316810646321,25.790916180800558,-5.794778619952995,-1175199.438685922,299.6359689458509
650.0,control,0.0,0.0,96.50102832177497,-0.11322104598064885,53.49820822996997,25.808094084730513,-5.233602228085056,-1173002.8739397582,299.11097699312137
660.0,control,0.0,0.0,94.26236991435961,-0.07432379052705167,53.30175596471511,26.200296557303698,-5.345858648994211,-1174277.2274917904,301.6188644899562
670.0,control,0.0,0.0,96.37933153060159,-0.11111044023536062,52.700878575056244,26.03025752545826,-6.555278052457163,-1173674.8611334749,301.82474859377743
680.0,control,0.0,0.0,97.03529086240141,-0.12248067085724776,53.979394439005254,26.146194154074216,-5.458746038830354,-1172354.3746836837,301.11500032698234
690.0,control,0.0,0.0,101.64927474040076,-0.2019202877232006,53.275594439740956,25.70533709496533,-5.0175484360966305,-1174175.7699547913,298.9612365840799
700.0,control,0.0,0.0,93.95006820265374,-0.0688870959676626,53.81444095523814,25.585186919287793,-5.379677468451101,-1173103.3408044819,299.79857709781476
710.0,control,0.0,0.0,93.77073361744996,-0.0657642200391362,53.52538643013784,25.445012703474706,-4.280082070476203,-1173552.8931374718,301.34723468650293
720.0,control,0.0,0.0,102.15748960976016,-0.21059954827357497,53.27829654262856,25.766591130269887,-6.364087353156151,-1174074.9968170375,299.09502727937166
730.0,control,0.0,0.0,96.79519195850868,-0.11832064204261604,52.13061534592191,25.6511044559798,-5.4092620514182865,-1171893.2433959357,301.21130041583075
740.0,control,0.0,0.0,96.07793809951386,-0.10588119085578829,50.860666071937494,25.722859316157248,-4.519565125512517,-1171360.6923418343,300.6303242626085
750.0,control,0.0,0.0,104.67670331155755,-0.25336462876099375,52.53965044006101,25.546425695601847,-6.725503231442452,-1172749.2727598287,301.6316295053357
760.0,control,0.0,0.0,94.22530497660377,-0.07367865905430492,52.113057262589514,25.981813011463846,-5.923635188860763,-1172598.3064247463,300.7412839925691
770.0,control,0.0,0.0,94.65005174265595,-0.08106964745533976,51.82182106795562,25.85619821839944,-5.840957020694055,-1175049.698483877,301.35569551931735
780.0,control,0.0,0.0,97.08791191268628,-0.12339211485148123,52.887098498127834,25.722812171315297,-5.735423462260503,-1170867.0488051418,299.1486021787337
790.0,control,0.0,0.0,92.41203355598952,-0.04208549374905751,52.87272463571954,25.588204443791113,-6.2646498780337545,-1173627.557404587,298.54584886828707
800.0,control,0.0,0.0,97.79557444039652,-0.13563904608543648,53.38070320949652,26.066994864096515,-5.170688698488077,-1172900.230868712,301.85017663447286
810.0,control,0.0,0.0,90.81264159163938,-0.014182795887460659,52.985605147892926,25.396753401378316,-5.929430115817962,-1174333.496017972,299.3123017114737
820.0,control,0.0,0.0,90.90148980832517,-0.015733316159195793,52.88995853013418,25.749644807686998,-5.427891249413781,-1175302.1348290145,301.8141000780252
830.0,control,0.0,0.0,92.96134228302786,-0.051662164598239774,54.086714841536235,25.838846370377208,-4.793203850603756,-1173742.580635393,299.7437656573177
840.0,control,0.0,0.0,87.8700103127092,0.037166770916640834,53.09089058981221,25.78612962352364,-6.058359770433284,-1171796.6650776453,300.6049554562501
850.0,control,0.0,0.0,84.26022830422723,0.10001044063891013,53.04423183822077,26.176213753318176,-5.374509343287659,-1172669.7618960142,300.62627486089116
860.0,control,0.0,0.0,97.32032555701622,-0.12741647306150794,52.635888273273274,25.904434089768998,-4.726069106451854,-1174411.2802337855,300.69015123012974
870.0,control,0.0,0.0,93.95733926199611,-0.06901369787321047,52.54031202521326,26.15321953869987,-5.856691501642537,-1173497.855003113,300.9697770300596
880.0,control,0.0,0.0,94.50269345519004,-0.07850596038735796,52.580958643124994,26.123017999657968,-4.927969017750393,-1173565.4977040626,299.98796466135315
890.0,control,0.0,0.0,95.22960498909048,-0.09114714606092582,53.60534269670164,25.985802087380538,-6.292687331028278,-1172466.1494223718,301.0080814768097
900.0,control,0.0,0.0,95.57807746692714,-0.09720209833699849,53.328829127222086,25.865987989402214,-6.910724499711929,-1173039.5231878832,298.2636459407675
910.0,control,0.0,0.0,99.4779256623,-0.16466760749232534,53.715951022780594,25.86271921099642,-5.1461082651273165,-1173704.7472705822,300.59819969980765
920.0,control,0.0,0.0,93.76640471806661,-0.06568882986331705,53.9195471755844,26.059994905490562,-4.5522009680161695,-1172043.3332190365,300.13761896105336
930.0,control,0.0,0.0,98.9340831742323,-0.155298060263862,53.999812091219795,25.706353780328424,-4.405812129226851,-1172709.7772098891,299.48601397992326
940.0,control,0.0,0.0,94.11814349249485,-0.07181329401341863,53.943234390037986,26.036145251018997,-6.228612238648029,-1174530.457553722,299.5255396308649
950.0,control,0.0,0.0,103.72284935094596,-0.2372255775194082,53.66709184322691,26.194840995461245,-5.419503772183828,-1172944.0379596595,299.31429540382067
960.0,control,0.0,0.0,95.59777020174744,-0.09754416810090702,53.728333344875566,26.12831431856104,-5.319721101535724,-1175077.91841726,301.25389255970856
970.0,control,0.0,0.0,95.17655854474062,-0.0902251258663803,53.771740177089654,26.041154230815277,-4.870086886167403,-1172922.4743220415,299.61524712509845
980.0,control,0.0,0.0,101.1190789425937,-0.19284871684959612,53.288221059255285,25.955895324633865,-5.976010257857203,-1174273.3549691997,297.97968055641957
990.0,control,0.0,0.0,92.25405893669915,-0.039330602853557925,53.48434105572166,26.3252873788318,-6.436005006017378,-1174843.1329434048,300.1341593312284
1000.0,control,0.0,0.0,99.91952092962396,-0.17226472146966557,53.820201882198084,25.836039470158852,-4.987600245623637,-1173367.6608829591,299.23210868684026
1010.0,control,0.0,0.0,101.4410528995004,-0.1983596619793178,53.484195504547955,26.12729057794489,-5.7281423311996456,-1173465.6474558916,299.10980587355124
1020.0,control,0.0,0.0,91.35419651314432,-0.02363298741178682,53.705751727314144,25.850481010628336,-6.306211061468154,-1173510.8577575404,299.6864662623327
1030.0,control,0.0,0.0,98.59936814768918,-0.14952443952494818,51.88812309620896,26.42029389029665,-5.573210184626282,-1173306.7728534304,299.28675636892905
1040.0,control,0.0,0.0,94.34903081392369,-0.07583203958681241,52.46191186444435,25.93115416987881,-5.743135037087056,-1173855.053364914,299.0612934975445
1050.0,control,0.0,0.0,91.9529350960117,-0.03407854788126059,52.99761994204528,26.08810332803593,-8.06836576032391,-1172893.9022147376,298.7097696413805
1060.0,control,0.0,0.0,92.819216733449,-0.04918476189605178,53.512242623794585,26.394748180841834,-7.203685913498885,-1174403.3042728454,301.2016446422727
1070.0,control,0.0,0.0,89.53464814172764,0.008121832812818502,53.87112176401116,26.44299878694703,-5.86148464652631,-1173772.9467486273,300.51977873883874
1080.0,control,0.0,0.0,100.47877545580738,-0.18187127784003637,53.775399116658946,26.018823888918362,-7.513639897917202,-1172450.8117534444,298.21195152814835
1090.0,control,0.0,0.0,95.1624610855898,-0.08998007958806967,54.0454786517348,25.99657243847678,-4.37004208210378,-1172785.6931353454,299.70419983187935
1100.0,control,0.0,0.0,97.57578009390792,-0.13183737468874104,54.289267299356005,26.02054914011258,-7.835763198371634,-1172956.369309906,301.8692610257439
1110.0,control,0.0,0.0,96.80797350069216,-0.11854215205259895,52.85409439325422,26.24525543909216,-6.181984847567863,-1173869.8710191026,299.40786870613124
1120.0,control,0.0,0.0,95.7836222569649,-0.10077191084482294,52.75040991846679,26.27709587094322,-6.239293178628546,-1172810.1559984405,301.41400004181577
1130.0,control,0.0,0.0,92.76230731639306,-0.04819268323571195,53.723149758916506,25.909661742939896,-5.848025112481651,-1174376.1003639381,299.7411267810811
1140.0,control,0.0,0.0,103.62909750767295,-0.23563569054125333,52.56487443610285,26.24896904528999,-6.505827361430191,-1173312.4566805288,300.78172633437026
1150.0,control,0.0,0.0,98.55961638814557,-0.1488384041736513,52.8519562317065,25.512674422856932,-5.762937447227513,-1174408.066150913,300.3816859508576
1160.0,control,0.0,0.0,98.95006623745763,-0.15557362689342344,52.420946896459995,25.773787713539292,-5.473251713311676,-1172254.5925301164,300.2980576212475
1170.0,control,0.0,0.0,94.99629504628967,-0.08709132498928393,52.397973863079535,25.756379994281392,-6.306084863782104,-1172630.4340403248,300.5984309221549
1180.0,control,0.0,0.0,93.90400984084853,-0.0680851133583407,52.46776500754059,25.57362385617484,-6.31238929746675,-1172273.1760383882,300.8752381735343
1190.0,control,0.0,0.0,100.51235080768205,-0.18244747390590305,52.36516190741813,26.12284170079935,-5.120016935607566,-1171220.041185528,300.126515836274
1200.0,control,0.0,0.0,99.2784145125421,-0.1612320237658757,52.830986961142926,26.29516109790406,-6.693542261058068,-1174352.9599130377,298.9724770954771
1210.0,control,0.0,0.0,98.17638383504972,-0.14222095579767233,53.29788681811206,26.358927783262732,-7.287337774660337,-1174734.1628816891,302.6019229696136
1220.0,control,0.0,0.0,101.5710193189891,-0.20058241815023106,52.50078560227207,26.158107183171808,-6.047037437345154,-1172386.01177641,300.2664123105996
1230.0,control,0.0,0.0,97.36641450701245,-0.12821427922663298,52.84469194427211,26.262758889720637,-5.597321503016984,-1173642.6277608704,300.1382246444751
1240.0,control,0.0,0.0,100.95650934413796,-0.19006383132156524,53.172246877409044,26.094870414311416,-5.769029313468932,-1173108.9549806584,300.69728092652673
1250.0,control,0.0,0.0,97.74880630108119,-0.13483028656772578,52.876783903372385,25.708188031612305,-5.391771708746648,-1172987.5042002555,299.9149647090663
1260.0,control,0.0,0.0,99.90170360768032,-0.17195839101379756,53.559640406501224,25.982198325538366,-5.686792396190753,-1173806.0938508473,300.52539020485034
1270.0,control,0.0,0.0,99.4272131862203,-0.16379452581933562,53.49593349590506,25.45247381906978,-6.07081655880812,-1173614.8039398715,301.35635434513216
1280.0,control,0.0,0.0,103.28367553850308,-0.22977245401035906,52.88023498624348,25.746180436313434,-4.334904049839343,-1172873.155536987,299.082308043491
1290.0,control,0.0,0.0,94.41018330359356,-0.07689623526983398,52.2959477109665,25.78008678860298,-5.539737487411083,-1173658.4424324445,298.71209676621095
1300.0,control,0.0,0.0,95.24347316242668,-0.09138818114541995,52.37457803831957,25.698847188293648,-6.043924712484472,-1174367.5053637065,300.8611305056654
1310.0,control,0.0,0.0,92.27597389645032,-0.03971279222106777,53.163253762799926,25.809323628933907,-5.547984540480948,-1173996.8399111778,301.00822626954925
1320.0,control,0.0,0.0,99.54759762239313,-0.1658668910079919,52.38795941052478,26.111044461954027,-5.6735424182382355,-1172915.538600415,300.78670043427707
1330.0,control,0.0,0.0,95.4191842510889,-0.09444165040302233,52.64126260142331,25.612813347780758,-5.44985031651502,-1173713.8727687355,298.7653852981073
1340.0,control,0.0,0.0,98.29446441784182,-0.144260598149541,52.062918858056904,25.939582930126353,-4.9859634786070375,-1174022.92189016,302.32416729625
1350.0,control,0.0,0.0,97.09210435409781,-0.12346472724718531,53.384907312386865,25.807266770973513,-6.622288396266809,-1173268.9031611886,298.89356374880145
1360.0,control,0.0,0.0,102.24236901504779,-0.21204751695597937,52.458209207326334,26.20350638127598,-5.540042048937092,-1173898.9878191836,300.1873897789237
1370.0,control,0.0,0.0,97.31356673653494,-0.1272994699902907,53.63898272555333,25.905675569675562,-6.936520426279821,-1173199.2086838204,300.26011232804365
1380.0,control,0.0,0.0,95.28360491832528,-0.09208565888213768,53.323619496946314,25.366159711974205,-6.934442800583836,-1172511.64900155,299.9565787266112
1390.0,control,0.0,0.0,93.18314833191263,-0.055527844088309256,52.91179683164247,25.897572041717304,-4.033815250977496,-1174011.5013162792,299.6985158551568
1400.0,control,0.0,0.0,96.11577796883091,-0.10653788560617941,53.30581099309677,25.74629708871282,-4.27676004544022,-1173214.303328609,299.7681444059183
1410.0,control,0.0,0.0,102.93649510075706,-0.22387095424837855,52.7222720299883,25.76286435433728,-6.671375978399712,-1174610.4472826868,299.44069160446605
1420.0,control,0.0,0.0,90.77901063116528,-0.013595881525122422,52.080315245274086,26.19128823194701,-7.119075487335357,-1173811.3917971067,299.62390339987064
1430.0,control,0.0,0.0,95.04406776418901,-0.08792191770975874,53.27569778613346,25.892442320419224,-7.390393591799771,-1172600.705215145,298.2590584606079
1440.0,control,0.0,0.0,96.5830815642995,-0.11464381998481274,53.02190053740881,25.8991834940054,-6.7208605621467665,-1172414.7096118834,300.18246415938853
1450.0,control,0.0,0.0,99.6476441293196,-0.16758859093734818,52.708869340434,25.70752899596835,-6.809602603458221,-1173138.8112313095,300.992402247852
1460.0,control,0.0,0.0,100.09020591633313,-0.17519843353451356,52.42279934297092,25.535492039819818,-5.778283890053026,-1175086.0941132903,299.28868997696947
1470.0,control,0.0,0.0,101.35418664180868,-0.19687345838391299,52.59421782543656,25.71078163215367,-6.802133532749745,-1175045.6494141277,299.9667250949383
1480.0,control,0.0,0.0,96.87458396855646,-0.11969644639318516,53.057483290198135,25.563276061008555,-4.375351255686976,-1173035.3389487881,300.5256584632588
1490.0,control,0.0,0.0,98.66992012060388,-0.15074184712004654,53.161276867975616,25.48409758793717,-5.012950979394541,-1175203.735295549,299.49632070024734
1500.0,control,0.0,0.0,93.090411701246,-0.05391170972978165,53.37582280504152,25.72221608737822,-4.403549471745276,-1172960.3920979537,300.00275828396667
1510.0,control,0.0,0.0,96.78819139658208,-0.11819931658534662,51.777878528761164,25.902851952759285,-5.965204894179049,-1174165.7568996493,301.37273261893984
1520.0,control,0.0,0.0,99.07934479037313,-0.15780209290978786,51.94124950841658,26.25471814343026,-6.115423866981234,-1175140.5529027693,297.41896543217115
1530.0,control,0.0,0.0,105.48539321616529,-0.26699270284952875,52.446982761408194,25.800408908034026,-6.943600314638238,-1173575.451152224,299.39349818501194
1540.0,control,0.0,0.0,98.98696416636378,-0.15620974390240083,52.86324254678698,25.741570317782823,-6.1093894066920456,-1176898.1976019796,299.87948675464736
1550.0,control,0.0,0.0,98.20701212491463,-0.14275006607180302,53.15313862768217,25.51541922809483,-7.9692590962127134,-1174263.6799302455,300.2814936311852
1560.0,control,0.0,0.0,101.14890267298321,-0.19335944200817934,53.04596783198172,25.847912964840663,-5.895057871924933,-1173185.4183054548,300.34529742926696
1570.0,control,0.0,0.0,98.13376581062995,-0.14148465270253943,53.362465246974004,26.09349574565737,-5.1039577110955525,-1172883.9665254783,299.94498043684166
1580.0,control,0.0,0.0,94.10772701098404,-0.07163196032452328,53.395819541968756,25.87158453899547,-7.055161937431939,-1174416.9300290048,300.2206930889902
1590.0,control,0.0,0.0,103.75870048557303,-0.23783338993752332,54.28571638908535,26.092995988589735,-5.3011162771572655,-1172352.7139508594,300.03122938065644
1600.0,control,0.0,0.0,97.26636336191669,-0.12648227518472277,53.12116110079528,25.884190269888673,-6.600999729175199,-1172265.597094724,301.4946857977583
1610.0,control,0.0,0.0,98.54177942140544,-0.1485305507267905,53.07825019546898,25.723418147278824,-5.347235088514397,-1171535.6948547754,299.8545953644281
1620.0,control,0.0,0.0,99.58393257931031,-0.16649223789181605,53.57301336551733,25.903836158424397,-6.4227002261831,-1174319.793882208,301.17445240986143
1630.0,control,0.0,0.0,94.79065234514117,-0.08351526704551653,52.40455942230748,25.610721336996555,-5.836465242798623,-1173102.9616121054,299.98984899507576
1640.0,control,0.0,0.0,99.32458872972552,-0.1620273195756643,52.671158700103064,25.517365777802475,-4.510874038840248,-1173440.325462712,299.859806533602
1650.0,control,0.0,0.0,95.7316960874093,-0.0998702003393082,52.58710494352262,25.952955853509728,-6.544962018807255,-1174236.4672638588,300.86314366341617
1660.0,control,0.0,0.0,103.35774753725926,-0.23103047223356535,52.70568052051369,25.81625370275892,-5.436811275858326,-1173320.0678630471,299.24454355191443
1670.0,control,0.0,0.0,97.75300849011496,-0.13490295853183035,51.98481169516475,26.09315986939996,-5.988544019603634,-1172651.917557031,301.0490351111222
1680.0,control,0.0,0.0,97.90828421194881,-0.13758775916832702,50.65807421534765,25.961510932393338,-4.875711268525037,-1172248.6559611857,298.7007686764555
1690.0,control,0.0,0.0,101.68627467709679,-0.202552714683541,50.42145340445306,25.86590678475964,-5.303895461016765,-1174126.890110787,298.996185937993
1700.0,control,0.0,0.0,100.39333619165782,-0.18040474936018625,51.659399841876066,25.756137451271677,-4.5391459530257645,-1173258.0346018858,301.11969900918433
1710.0,control,0.0,0.0,96.33098890831174,-0.11027188722783729,50.66137987653767,25.90680478457797,-4.243646818276722,-1174452.0460876096,300.2409296939202
1720.0,control,0.0,0.0,97.20917274944689,-0.1254920642424055,52.200471375318074,26.09393149733995,-5.652285826896158,-1171762.2509702668,299.9995023633839
1730.0,control,0.0,0.0,105.0936984983739,-0.2603983225035574,52.80602715977261,25.70290530117284,-3.5705561502007033,-1174014.2951879725,299.1368037772696
1740.0,control,0.0,0.0,101.9525167661906,-0.20710099067386278,52.6065490579266,26.000791449643312,-4.120021223317111,-1173806.8525345884,300.5740025583041
1750.0,control,0.0,0.0,101.77770256112025,-0.20411509668856248,51.311576970473155,25.814923494111536,-5.035256784455084,-1172354.7286135182,300.9811079787574
1760.0,control,0.0,0.0,98.64595209888385,-0.15032829313389,51.89638798013771,26.489368961304503,-7.090286847156233,-1172424.5671533216,301.88177799213855
1770.0,control,0.0,0.0,103.41877881977638,-0.232066720509073,50.94962824942522,26.608356313753426,-5.671707777927838,-1172577.405220231,299.6177371289156
1780.0,control,0.0,0.0,104.06785763074525,-0.24307088481099187,51.3628497067999,25.43398470962437,-7.1778078413747455,-1173707.808640726,301.6432607342107
1790.0,control,0.0,0.0,100.86592782461943,-0.1885114665872536,51.5665164212823,25.74999759403514,-4.807757130528347,-1173292.368979022,299.9121461120307
1800.0,control,0.0,0.0,100.1263491573597,-0.17581946041236085,51.565075284501766,25.871164727265644,-5.632720491499328,-1172663.5809199084,299.80706678502844
1810.0,control,0.0,0.0,98.56073138117164,-0.1488576476869859,51.41709433501203,26.211367064230608,-5.521660564159302,-1174325.8275308777,299.951010043738
1820.0,control,0.0,0.0,105.46561609990671,-0.26666004153690287,52.600763868696696,26.262929360889547,-5.885232041927055,-1174383.4669085648,300.5888545142579
1830.0,control,0.0,0.0,97.08329047535847,-0.12331207155156099,53.07767828437255,26.006496369903324,-5.596400692555415,-1172819.4673395474,300.56410825486086
1840.0,control,0.0,0.0,104.10548119964035,-0.243707793458732,52.835009917211785,26.05266446419731,-6.05034787302259,-1174064.153570626,301.17944829455456
