frame,J_cm,J_pda_cm,angle_deg,separation_A,aln_A_rms,aln_B_rms
22,100.74668218225352,23.180241583259075,103.98864841052273,25.431663632878045,0.9965997338294983,0.7569125890731812
23,97.66341969116876,22.52024590561151,103.39490139363998,25.569752589081844,0.9021825790405273,0.8478500843048096
24,95.35284175987675,22.004432555852098,103.29726448495684,25.716623358155385,0.9623109102249146,0.8484992384910583
25,93.85336635276849,21.65219295970582,102.96246612848897,25.757982744386393,0.9765467047691345,0.8870285749435425
26,92.11276418397827,21.278102313059204,103.12510191721809,25.90405697392931,0.897226095199585,0.8965687155723572
27,95.6041665295495,22.091013439473592,102.92677005775128,25.710033995517144,0.9726420044898987,0.8837677240371704
28,95.4299896545395,22.052184376282078,103.19256977855592,25.72117710784574,0.8540089130401611,0.8376511931419373
29,95.58190074109551,22.08372411236881,103.29642282238113,25.69248389190744,0.9142146110534668,0.8815577626228333
30,94.89207914853291,21.887329750295294,103.28428231162286,25.68890358796823,0.8911135792732239,0.890701174736023
31,92.90532075108064,21.45811766533692,102.74018947421256,25.803332122616293,0.9063904285430908,0.8521372675895691
32,94.67492790868279,21.856420957785105,102.708539728593,25.654981041914112,0.910618007183075,0.9009116888046265
33,94.95970707089764,21.95416692743694,102.25240518124326,25.648738348279846,0.8161441683769226,0.8645850419998169
34,95.11522123668911,21.98735245399114,102.47780267155096,25.678473710514787,0.9305914640426636,0.9197096824645996
35,94.319980346482,21.795113449709643,102.79326148048786,25.752443922403447,0.8158031105995178,0.9322907328605652
36,94.32544630272048,21.826573468854562,102.69287108739493,25.810617407563118,0.9485247731208801,1.0253974199295044
37,93.6506528147322,21.67335840416169,102.78088223323812,25.841732345504564,0.9784481525421143,0.9499980211257935
38,92.38717289967659,21.39998207636185,102.35159484688059,25.897074314745115,0.8423100113868713,0.9730117917060852
39,92.8881540469182,21.51588360445885,102.07531059775344,25.87124788444166,0.9505149722099304,0.9938257336616516
40,94.22214635037432,21.81266468207009,102.04522992881994,25.7840609117707,0.9042055010795593,0.898726224899292
41,93.83838410693164,21.67678130071718,102.97025872038833,25.812484524452948,0.9145296812057495,0.9774280786514282
42,93.96287212265167,21.74763355751133,102.26691746971812,25.785650692027552,0.960317850112915,0.9020395278930664
43,95.16967814280218,21.969352820709968,103.20053098325076,25.77560748856666,0.9736284613609314,0.8806196451187134
44,93.3472481499429,21.5332820540126,103.63151073018054,25.927476297773993,1.0260642766952515,0.8927814960479736
45,94.66036610658176,21.82711882053941,103.08870102435678,25.760418916169236,1.0141187906265259,0.9125847220420837
46,97.06128784404287,22.40970765111925,102.0292845956109,25.54660647153409,1.0316599607467651,0.9664506912231445
47,95.57297298038004,22.09546650862857,101.7625841566527,25.603783415917977,1.0328788757324219,0.9398804903030396
48,95.8488453267765,22.127899752372695,102.34956782162539,25.638677490635455,1.0368690490722656,0.974798858165741
49,94.61624717225008,21.87799077907219,102.59060561650033,25.789242971095362,1.0212706327438354,0.9109436869621277
50,95.2591420089266,22.020223330402207,102.92686638840878,25.774816797217603,0.9737507104873657,0.9884501695632935
51,96.56883057126258,22.291956262665213,102.95637513545816,25.687704517842374,1.0514295101165771,0.9785887598991394
52,97.54931074147522,22.49034805774233,102.96190326997628,25.543713143639415,1.0962958335876465,0.9855484366416931
53,94.56364644969301,21.86258162769826,102.50715687019395,25.7366907166424,1.0716129541397095,0.9858360290527344
54,95.14156546207614,21.998230944447588,102.03024362363566,25.69437139075358,0.9459655284881592,0.968082070350647
55,95.55698754561595,22.128067256355884,102.15714710546604,25.70670273316123,1.0226428508758545,0.9559157490730286
56,95.23914071247182,22.071573429268977,101.91297868327773,25.680778285025006,1.0109281539916992,0.961184561252594
57,96.1906261405983,22.27546437766209,101.51684653777643,25.567675070294857,1.1035305261611938,0.9584262371063232
58,96.31954576006028,22.30435648555123,101.44246296645161,25.565308132145457,1.0458979606628418,0.9606745839118958
59,97.22084912733429,22.46115970215549,102.14664250064818,25.537871383737286,0.9666582942008972,0.9410092234611511
60,97.32074467214575,22.48176351687206,101.48111773383718,25.47771029189041,1.0448042154312134,0.9606687426567078
61,97.50408623786461,22.529857654885202,101.18734189722012,25.45446066504608,1.0522620677947998,0.9790472984313965
62,97.84364451328372,22.59817662294384,101.306770614367,25.425682449062972,1.0525692701339722,0.9639163017272949
63,97.40620073856786,22.49220844673306,101.75205492806201,25.481831735923635,1.108246088027954,0.9191376566886902
64,96.01038213630554,22.19744754711924,101.9008894785928,25.637633020647076,1.1355080604553223,1.004058599472046
65,97.23740381920099,22.465497381932323,102.34490964972935,25.591940191196134,1.0387024879455566,0.9858031272888184
66,96.2115347239837,22.195712046753354,103.15933674811323,25.725166951479963,1.073265790939331,0.995297908782959
67,99.23832151054343,22.84141200750896,103.39320196104538,25.49413681531215,1.122743844985962,0.9680238366127014
68,97.93280118600639,22.551294632060024,103.46489267987585,25.641930991310986,1.0889146327972412,0.8513718843460083
69,97.51884695155647,22.45591654084234,103.42614011840914,25.6761992660317,1.070560336112976,0.9431389570236206
70,99.69918228525864,22.870531621867816,104.07043668259398,25.511646917750266,1.1753064393997192,0.9081832766532898
71,97.80397417777398,22.497172624164197,103.32005695753345,25.635937265261287,1.06455659866333,0.9429766535758972
72,98.25678727111325,22.603000905479195,102.97225674274056,25.570692103228232,1.0155894756317139,0.9363652467727661
73,98.49015924640861,22.63377837077964,103.94519862309937,25.630485922344395,0.9006221890449524,0.9431092143058777
74,97.1658346421925,22.366740679825753,103.72617404280851,25.713630018491447,1.0181427001953125,0.9719261527061462
75,100.07018063878625,22.970228365282832,104.32349864455648,25.537366122061393,1.036394476890564,0.9478940963745117
76,99.62431499108305,22.879904577714466,104.10237428075335,25.554495167655823,1.0793811082839966,0.9637202024459839
77,99.93401173430502,22.91845907496941,104.5442076591953,25.528856814013487,1.0260754823684692,1.0396931171417236
78,99.7524465176349,22.913579345629852,103.6635976793225,25.476354814904422,0.9979714155197144,1.0138952732086182
79,99.71853112340206,22.944894242304432,102.79207897396248,25.447885260963886,0.9643519520759583,1.0396344661712646
80,98.92422178610659,22.783651373311727,103.12724679829637,25.542138982526748,1.0261815786361694,0.9286096096038818
81,99.10301113088576,22.859137012554076,102.7348216049734,25.52075812679529,1.0124640464782715,1.0499680042266846
82,100.49104958350577,23.160713827257002,102.6414009017788,25.402735942890157,0.9378852248191833,1.0697264671325684
83,99.81438485536171,23.026140902009594,102.51888789327255,25.46719505666547,0.9009403586387634,1.0811347961425781
84,99.5494694141911,22.95986878625259,102.24426915402192,25.460013898215042,0.9235487580299377,1.026533842086792
85,96.92088462851042,22.363068280664507,102.19017581757254,25.599388578404163,0.953346848487854,1.0426640510559082
86,97.44788357446012,22.50011248172998,101.9880819738794,25.57656588964266,0.9461353421211243,1.0760629177093506
87,97.79741371334131,22.5859822148021,101.8564609711637,25.54007716013816,0.9193136692047119,1.0676710605621338
88,96.95985600977842,22.39026396888416,101.766363430611,25.585703113944014,0.9763423204421997,1.0500167608261108
89,96.97830832275726,22.410081347072598,101.86356096773211,25.60806904508191,0.9418686032295227,1.127653956413269
90,98.3706418444822,22.69452546083935,102.23718562672185,25.504036538287945,1.06560480594635,0.9668254256248474
91,98.2338309431314,22.660950729311562,102.23525117401532,25.504906084550893,0.9654707908630371,0.9789575338363647
92,100.88100979384306,23.213203547237896,102.53666713839308,25.338175469211784,0.991155743598938,0.9910802245140076
93,99.74938192673088,22.957441986099827,102.65958982413939,25.37559622118132,1.0425190925598145,1.0374341011047363
94,100.26498673457725,23.07057615416767,102.39237922443816,25.324061881494064,0.9778969287872314,0.9984395503997803
95,100.58068086516154,23.142672836314222,103.00201661529152,25.395580873697863,0.98907071352005,1.0260040760040283
96,100.53679063840717,23.168616363573292,102.39710103873584,25.354460811131148,1.001451849937439,0.9893155694007874
97,100.52523069078723,23.175824235469847,101.99328773407935,25.32824724509616,0.9744850993156433,1.0159316062927246
98,100.69425543156036,23.17988161109113,102.67560767949854,25.390613345538046,0.9403576850891113,0.996715784072876
99,98.55997693240612,22.749727248224087,102.09737217941662,25.483897462055822,1.0094081163406372,0.9038373827934265
100,99.2191440428631,22.885288008584453,102.08105336315232,25.43453973614633,1.0208065509796143,0.959987223148346
101,97.85264378130469,22.582838988816448,102.00233619887845,25.50630823872125,0.9989915490150452,0.9504127502441406
102,96.98107165027717,22.396102556747543,102.33855758356314,25.601185779208656,0.980686366558075,1.0111048221588135
103,98.45413266439172,22.69505805339848,102.65543934144566,25.507476845823327,0.964963436126709,0.9501729011535645
104,98.00957555828253,22.628810810728876,102.19625600418404,25.510296233799856,1.0208566188812256,0.9813302755355835
105,98.48643475877391,22.742851542857256,101.90366227895355,25.463148100431525,1.0480177402496338,0.9686342477798462
106,98.61420775281763,22.797021632133102,101.6660593409228,25.461851124479114,1.074155569076538,0.9482921957969666
107,97.11651199839513,22.439749877613647,102.10037853018711,25.589187196806865,1.040533185005188,1.0438885688781738
108,98.80996178875944,22.832335466308955,101.94079928305011,25.479625506176745,0.9632121920585632,1.1119029521942139
109,99.13391469701719,22.92084984125392,101.82593898989799,25.456982834569843,0.9410741925239563,0.9848771095275879
110,99.42988724907782,22.943193974953633,102.5507568560733,25.50431902769259,1.0364670753479004,1.0670709609985352
111,99.32844952617417,22.857873404451386,102.71271285151964,25.44870643775679,0.9728030562400818,0.9859979152679443
112,99.08991131285298,22.799005608171058,103.23818644445723,25.50707348317389,1.0960686206817627,1.0831525325775146
113,99.60817043307715,22.927556809289786,103.19404813316795,25.504176433535005,1.0111428499221802,0.9924057126045227
114,99.09451149234314,22.800979123243906,103.36036857992822,25.547595367281616,0.9879969358444214,1.0162672996520996
115,99.58143271602881,22.901221044378655,103.58258096100752,25.520838588084324,0.978610634803772,1.0197319984436035
116,99.59914803775224,22.91629771823796,103.14989926426432,25.465360356754424,0.9717875719070435,1.0360686779022217
117,97.1414933530663,22.402744620493134,102.95976638598451,25.669650292530648,1.1018115282058716,1.0329854488372803
118,97.77211250351299,22.54606412816876,102.2937418974358,25.585044160477327,1.0675681829452515,1.0953682661056519
119,96.37980742647406,22.202696705334873,102.71227462524354,25.652545686754035,0.9689732193946838,1.0118526220321655
120,97.82785565531543,22.566262752375355,102.13869751814357,25.546622167599715,0.8800665140151978,1.0998519659042358
121,97.55572230951695,22.482796307431737,102.20063514820926,25.5837242863994,1.0690782070159912,1.1450562477111816
122,97.33059254391544,22.42347323710523,102.62831438896039,25.62394729679489,0.9721532464027405,1.1173992156982422
123,95.8725303705163,22.106788095556343,102.27954229064663,25.683456931417137,0.9603181481361389,1.0240408182144165
124,97.07277093037551,22.407788111346402,101.32481430408453,25.540125774958984,0.9443874955177307,1.0950889587402344
125,96.43589192732587,22.25294781605807,101.39991221402231,25.573152414692572,0.9438042044639587,1.041394591331482
126,94.64707346240522,21.90966955775261,100.87216764373714,25.697293765540064,0.9576491117477417,0.9732204675674438
127,94.66001382526103,21.949031027130875,100.70744502654439,25.72071985383415,0.958558201789856,1.0465337038040161
128,96.36494672569675,22.27867745432636,101.60189816722834,25.617983023505285,0.987284779548645,1.0336956977844238
129,94.80171948820387,21.96594809534623,101.22832282786946,25.723405753349283,0.9907994270324707,1.1617079973220825
130,93.4666610891159,21.6637254240369,101.11778779032835,25.795273422274857,0.9954203963279724,1.079129934310913
131,93.36769738228524,21.63198671987744,100.61401956190164,25.73159871287909,1.071550726890564,1.15451979637146
132,93.94477688273606,21.754085362533687,101.13699615455604,25.724422345713666,1.0062689781188965,1.088927149772644
133,95.90518164867395,22.164937461458994,101.12798792221446,25.58682272845226,1.0397580862045288,1.1283081769943237
134,97.90642538004046,22.58051272023475,101.55282580854139,25.449557621486857,0.995356023311615,1.1773004531860352
135,96.61146285967266,22.286296314955,101.9011495004006,25.590998036568724,1.0029206275939941,1.1161608695983887
136,95.90177733957907,22.13304885804544,102.1116031462355,25.668656896661815,0.9964606165885925,1.1178852319717407
137,95.66777540748589,22.116082960272863,101.34988016026043,25.652073984405778,1.0626317262649536,1.060178518295288
138,96.90463535029929,22.419377260437095,100.72822732236664,25.544555436766586,0.9757322669029236,1.02178955078125
139,97.06662130306319,22.4440970036342,100.68944867609915,25.497711651598195,1.066865086555481,1.0768473148345947
140,95.95902721053508,22.229768530573605,100.37853156422362,25.577086731948945,0.9919304251670837,1.018066167831421
141,93.11373779604094,21.629241475080633,100.00131210443271,25.777873333635462,1.0185869932174683,1.0741223096847534
142,94.41275517210072,21.880667956576897,100.54464196128895,25.66149955718913,1.0441455841064453,1.1260989904403687
143,95.00523153186714,22.035154725887466,100.14176354229484,25.615766597761155,1.0491012334823608,1.1332021951675415
144,95.16326863964244,22.06246084139814,100.7577101398809,25.649285259738253,1.056740403175354,1.1158735752105713
145,93.90494562044347,21.77847564420538,100.93752406449987,25.795651459501887,1.0166726112365723,1.1450833082199097
146,94.26817126707331,21.847485129617805,101.10836847963483,25.712765898432114,0.9875672459602356,1.1601330041885376
147,94.28589592378417,21.820372284324158,101.48585252878286,25.693408994263322,1.112155556678772,1.1723655462265015
148,94.11461515117851,21.76386713802665,101.52269902655954,25.71863399989974,1.1003957986831665,1.195050835609436
149,95.62471317552924,22.11366735540551,101.25111564647918,25.614349298199034,1.10892915725708,1.165778636932373
150,95.79563310646303,22.14098872690971,102.00248175875691,25.6601084015364,1.0841060876846313,1.1869494915008545
151,95.65301015976166,22.111204858150384,101.73768087090873,25.69085723886852,1.0920659303665161,1.1588306427001953
152,95.77414902758422,22.184700676012415,100.91036614177797,25.604322844891062,1.0665814876556396,1.1845576763153076
153,96.24731999988278,22.30013664528248,100.65502877056693,25.537852840732278,0.9802810549736023,1.179314136505127
154,96.42942592314328,22.337430654924994,101.29036446692187,25.599481270702586,1.0510817766189575,1.230973243713379
155,95.43805448124046,22.107692638138495,100.87101177015673,25.63000231837331,1.0511304140090942,1.2880563735961914
156,95.06331598888328,22.048712237572552,100.63698675115639,25.669263695472235,1.0281541347503662,1.1562151908874512
157,94.59163704433597,21.94137949388124,100.5573996229833,25.708466730107943,1.00021493434906,1.2153548002243042
158,94.78118063485765,21.955135312587178,100.64110773757773,25.64236603565369,0.995580792427063,1.181260585784912
159,95.76372386966948,22.174592383782805,100.74041202866731,25.587884129252615,1.045271873474121,1.2958855628967285
160,94.83477590466391,21.97572077412694,101.02592095639534,25.67495746281797,1.0087445974349976,1.2659754753112793
161,94.28410197736717,21.825382007518066,101.02631442814476,25.673768835382496,0.9585210084915161,1.2917462587356567
162,93.60693100545454,21.663159213483567,100.88984755663016,25.735652231882394,1.0090875625610352,1.2755725383758545
163,95.5713930624111,22.142881453603295,100.75858148432575,25.638869450142195,1.035966396331787,1.3177894353866577
164,95.29921179346245,22.098734278573392,100.80235823425437,25.671275801941025,1.0445854663848877,1.2895337343215942
165,95.74747720852821,22.225237953202456,100.54962528729676,25.63661369786495,1.0424052476882935,1.196768045425415
166,95.86311348270105,22.22816950727343,100.64108167549374,25.615868946792006,1.0027929544448853,1.167314887046814
167,95.4213208370883,22.14769779281445,100.02265210071242,25.619792875227446,1.0519109964370728,1.1167113780975342
168,94.49165626938657,21.93958133704572,99.7840522831666,25.677376333907596,1.0367724895477295,1.198486089706421
169,93.72091040025661,21.776167300051643,99.86574461982687,25.744827803122668,1.052455186843872,1.1944403648376465
170,92.06523944878879,21.417081131996277,99.33959566563561,25.812243355388862,1.0475636720657349,1.199499249458313
171,90.41120418711279,21.050328487223062,99.15409168951074,25.931990297291627,1.0028314590454102,1.223359227180481
172,92.61321911377992,21.536493889169414,99.04678538454412,25.743983360915323,1.0313079357147217,1.185875654220581
173,90.69330360384012,21.125737268463755,99.0508924302225,25.892749156243177,1.0320804119110107,1.2574543952941895
174,91.2985972362822,21.256029931435172,99.29293654273026,25.842435241252172,1.0572011470794678,1.2233935594558716
175,89.96744198972645,20.96701253587858,98.89455577803764,25.910666298400333,1.0495988130569458,1.2730753421783447
176,91.61572161122106,21.373949560505135,98.31080388532995,25.78859276664956,1.065428376197815,1.127363681793213
177,91.02939312255857,21.19835389762582,98.94572199700902,25.865994539171382,1.0531351566314697,1.1601815223693848
178,92.51664785083248,21.477513062091433,99.82891208441066,25.807664235141452,1.0351117849349976,1.180656909942627
179,92.42603856229896,21.46728379351121,99.713406528917,25.814219102637125,0.9962547421455383,1.264986515045166
180,93.33373076239313,21.68579799148943,99.32603997657262,25.714902014733273,0.9887708425521851,1.2716723680496216
181,92.36997069218945,21.51104841279554,98.65722682205443,25.749338787190716,0.9906453490257263,1.2376855611801147
182,94.08320442175534,21.889084457393245,98.69471337322437,25.624890069226907,1.0260676145553589,1.2175112962722778
183,94.35961735631928,21.938875395502453,99.10792010134473,25.633880703968064,1.0055843591690063,1.2065250873565674
184,95.53761896204914,22.21813691883099,98.7639020879651,25.495731311937657,1.0339938402175903,1.1910216808319092
185,95.21344021126663,22.110487060834487,99.0485971260327,25.50895283244609,0.9728868007659912,1.1123378276824951
186,94.16890898723499,21.852826501248074,99.66887458131598,25.629713005516752,0.9501409530639648,1.1268500089645386
187,93.0111121741718,21.5858329558886,100.08931981723492,25.735651591877286,0.9186937212944031,1.138512134552002
188,93.80082290346823,21.763283238959197,99.84781184336094,25.649263355762177,0.9011457562446594,1.2311317920684814
189,93.69683498629911,21.75530636886603,100.04150930934051,25.690679999443905,0.9458369612693787,1.1244300603866577
190,95.58530581543265,22.12599157431886,100.46796704765516,25.552928475095293,0.8972468972206116,1.1378518342971802
191,94.12634610617994,21.800110587546158,99.91851495018844,25.597419168198293,0.9443935751914978,1.1863560676574707
192,96.30505318950749,22.26576051361564,100.41714212717261,25.474086315275688,0.9422777891159058,1.2174837589263916
193,97.43952809206465,22.55806008519163,99.97231947606994,25.409571821055735,0.9190886616706848,1.1670101881027222
194,96.09168538941486,22.257396600743697,100.45853067279992,25.534178009037028,0.9205654859542847,1.1789461374282837
195,94.59683799313557,21.899122021832813,100.68704201035945,25.64262062891544,0.8822317719459534,1.2112926244735718
196,94.1048669184923,21.823295180730568,100.27387077367648,25.695548381985798,0.8725757598876953,1.212580680847168
197,93.8179709319477,21.790230992712807,100.12105104330733,25.764020845117685,0.9828580617904663,1.1783522367477417
198,94.75447627251701,21.98709276260029,99.88976049114629,25.672859733747895,0.9256861805915833,1.156367540359497
199,95.7053564957649,22.18784890339685,100.38126185054837,25.627282972258246,0.9046491384506226,1.064842700958252
