time_ps,phase,k_pull,r0_pull_ang,alpha_deg,cos_alpha,linker_e2e_ang,cr2_sep_ang,triple_product_ang,potential_kj_mol,temperature_k
190.0,ramp,1349.9999999999998,51.538772902958286,89.10910474935632,0.015548428864402303,51.6769931465518,25.77304692792623,-5.9704510413489515,-1173305.101897275,299.19265609800465
200.0,ramp,1425.0,51.475373051843135,94.60612214829632,-0.08030543133375996,51.973113342142646,25.742184100197615,-6.336800544672967,-1172983.2956388146,301.04130579668606
210.0,ramp,1500.0,51.411973200727985,99.16984245085722,-0.15936158784991786,51.95723320889541,25.539977154715505,-7.521089540062434,-1174374.802708961,300.41540830178286
220.0,ramp,1500.0,51.34857334961283,96.62289624990852,-0.11533410791036147,51.32031095248014,25.921156469776342,-4.968845814426725,-1173716.3798310477,300.50883178195073
230.0,ramp,1500.0,51.28517349849767,96.38528237209385,-0.11121365830781663,52.13210732385811,25.79229962788171,-5.4778626609921375,-1173027.7730886396,298.4149414483852
240.0,ramp,1500.0,51.22177364738252,93.27066146152764,-0.057052814420806286,51.01945270984423,25.710878703700438,-5.91296633424418,-1173985.4098597467,300.2511117936822
250.0,ramp,1500.0,51.15837379626736,94.28686792343599,-0.07475017204697447,51.21772741483146,25.284225633510957,-7.121936766267696,-1171861.316533547,299.9788970349992
260.0,ramp,1500.0,51.094973945152205,92.236101253452,-0.03901742273670303,51.43356564657385,25.756862386449768,-6.1415088694136095,-1172325.307457449,299.10159698526274
270.0,ramp,1500.0,51.031574094037055,96.45554650153305,-0.11243230720063523,51.71316869574515,25.804055507304508,-6.867076207834627,-1172865.651438959,300.4419631998885
280.0,ramp,1500.0,50.9681742429219,97.45069535369923,-0.12967297752282875,50.73410323131246,26.01923936536411,-4.657048977316739,-1173003.2824629582,299.58088688000737
290.0,ramp,1500.0,50.90477439180674,91.47608521309999,-0.02575969729818553,50.807570203883856,25.83785154567045,-5.97420771653473,-1175044.6920131575,300.1006539207746
300.0,ramp,1500.0,50.84137454069158,97.4072957293953,-0.12892186948398598,50.80533998416609,25.9483907808037,-6.973252457319847,-1172800.5839164276,296.77285328688225
310.0,ramp,1500.0,50.777974689576425,94.04449687923422,-0.0705311778793967,51.19717150453318,26.17794058009758,-5.840412329974159,-1173320.881922312,299.63284063969826
320.0,ramp,1500.0,50.714574838461274,94.30402518230109,-0.07504878157346512,51.16180059241708,26.497501995554178,-6.561290945358148,-1173019.1751091331,300.1563953672894
330.0,ramp,1500.0,50.65117498734612,91.7015206662799,-0.02969277302647623,51.50421166442647,25.975822832532838,-5.494658974712464,-1174585.950064879,300.6504282917675
340.0,ramp,1500.0,50.58777513623096,93.11679639970686,-0.05437153415550659,50.53929511038048,26.086048364011674,-5.842869855679558,-1173498.4940625522,301.7007057790837
350.0,ramp,1500.0,50.52437528511581,94.89674466460579,-0.08536031432546966,50.4601372703374,25.569362374264042,-6.641399541623063,-1173390.6112440005,296.7994391678323
360.0,ramp,1500.0,50.46097543400065,98.50310684543487,-0.14786303998315176,50.54976716494202,25.976130132236648,-4.158194623744309,-1174320.0272515006,299.2241541434507
370.0,ramp,1500.0,50.397575582885494,91.5727940337254,-0.02744698703653564,50.300459636994255,25.653568810056623,-6.660006859346443,-1173693.247472085,299.95457802468167
380.0,ramp,1500.0,50.33417573177034,93.17252748226245,-0.055342760337877134,50.147342067401794,25.656894199062762,-6.340021876789973,-1172895.5606325492,300.41227088669126
390.0,ramp,1500.0,50.27077588065518,94.8008018651079,-0.08369178942732182,51.083699951174054,26.100655639143305,-4.908280698624568,-1175835.6266933307,299.149269041052
400.0,ramp,1500.0,50.20737602954003,88.49561573983347,0.026253441784915926,50.770874825810495,26.083075793525417,-6.303963564116165,-1174176.6468087304,299.764738153485
410.0,ramp,1500.0,50.14397617842487,96.67500173377736,-0.11623740361514187,50.43782490897218,25.838660319346072,-5.874331275099674,-1171787.5345923863,299.73163698496995
420.0,ramp,1500.0,50.080576327309714,93.64593694962475,-0.06359066820934942,50.50537089139255,25.852930137623385,-4.92222278446723,-1174535.9376694057,303.66401648796307
430.0,ramp,1500.0,50.017176476194564,95.5276295292551,-0.0963257475397827,50.74804476751754,26.231129857789448,-4.3958587473691875,-1170581.419811124,301.58607189528163
440.0,ramp,1500.0,49.953776625079406,94.1640971752273,-0.072613243095783,50.055904580981945,26.051843628696083,-6.642291867111423,-1174748.0500387717,300.64231821133905
450.0,ramp,1500.0,49.89037677396425,90.74286829303985,-0.012965134366322031,50.46656631703049,25.693328379404747,-4.599912405729552,-1171261.289323531,300.11820666159065
460.0,ramp,1500.0,49.82697692284909,91.49733194020581,-0.026130397808611608,51.301759562945215,26.403799876309165,-4.853269921720871,-1174610.1174072903,301.2389332939554
470.0,ramp,1500.0,49.763577071733934,97.09591970962319,-0.12353080800283778,50.119242571972606,25.622254618345192,-5.537472815376532,-1173747.6775940415,298.5830321541385
480.0,ramp,1500.0,49.700177220618784,97.8515263110051,-0.1366065007108337,49.928721128042405,25.669378637171118,-5.981748414781342,-1173092.391847698,301.5184903565505
490.0,ramp,1500.0,49.636777369503626,96.12849213228026,-0.10675852406035179,49.96605473036236,25.65414289085208,-4.607793044986524,-1173874.3811467718,300.32044492666864
500.0,ramp,1500.0,49.57337751838847,99.70002570003966,-0.16848982170258203,50.08320112651413,25.45115531214432,-6.496232720340192,-1173798.9326264206,300.3189184933278
510.0,ramp,1500.0,49.50997766727332,93.30248777726841,-0.05760737481151727,49.55241615228128,25.83795689753651,-4.078071606036797,-1172792.4581042714,301.07015232509434
520.0,ramp,1500.0,49.44657781615816,96.8554754342768,-0.11936533063953919,49.620451381595295,26.02987996421608,-6.263191414080788,-1175238.3941365816,301.00223568748623
530.0,ramp,1500.0,49.383177965043004,96.32395632840613,-0.11014989326831992,49.661880474825544,25.757980435598693,-4.1883639275153,-1172799.501428146,298.0487888922468
540.0,ramp,1500.0,49.319778113927846,93.09748819802708,-0.0540350378694609,50.419302984119625,25.79485653310301,-5.691092853630263,-1173677.3688017111,302.23925877645223
550.0,ramp,1500.0,49.25637826281269,95.00705956314849,-0.08727848584524943,50.00322844415708,25.532977435113217,-3.9390952631212413,-1175495.1597253792,302.48592615652535
560.0,ramp,1500.0,49.19297841169754,97.62436903291916,-0.13267796193679732,49.550423090943745,26.136784878234426,-5.439524852534564,-1172538.756316619,300.40096364477597
570.0,ramp,1500.0,49.12957856058238,99.10782719423759,-0.1582929566851306,49.43729249109211,25.764251151870408,-4.504917280089984,-1174851.501102807,301.7045731992723
580.0,ramp,1500.0,49.06617870946722,97.96870084044137,-0.1386321231289767,50.46958754620802,25.597131742382363,-4.399038304585914,-1171699.1000329852,301.50848853452055
590.0,ramp,1500.0,49.00277885835207,101.72539349245446,-0.20322126702642693,49.450994958542346,26.193778438169883,-5.7938112306639376,-1174025.3121006805,301.2278939014833
600.0,ramp,1500.0,48.93937900723692,98.28670224178627,-0.14412653840724893,50.20986720996161,25.887029825939297,-6.898385156411152,-1174012.0425053444,300.50246859470116
610.0,ramp,1500.0,48.87597915612176,96.43161183018312,-0.11201720730265018,50.51314383340843,25.801843645726407,-4.6585308754321755,-1173535.4972608518,303.39822493544045
620.0,ramp,1500.0,48.81257930500661,92.49039641373882,-0.04345193208470882,49.02047356644601,25.52065127601153,-4.121128090786836,-1174705.1057558097,300.52265573269545
630.0,ramp,1500.0,48.74917945389146,93.84707249341558,-0.06709364169062929,49.19736854997864,25.420466681027275,-5.334420930274737,-1173905.7785242926,300.21813224574106
640.0,ramp,1500.0,48.6857796027763,94.22762466268956,-0.07371903511371072,49.779742004616345,25.788739376283274,-4.81172713132616,-1174414.201879939,300.41542907988577
650.0,ramp,1500.0,48.62237975166114,99.19607060723575,-0.15981348868032477,49.67884315954619,25.18860983354461,-6.606748160837695,-1173136.699141629,300.05546945022803
660.0,ramp,1500.0,48.55897990054599,89.12836597993784,0.015212296738369394,49.00523017855082,25.707100115432773,-4.183686253555728,-1173187.964167254,300.63766956271314
670.0,ramp,1500.0,48.495580049430835,90.78783626644882,-0.013749903520177839,48.46414868908068,25.515272389108,-5.879559396824831,-1173830.496391967,299.1343263127614
680.0,ramp,1500.0,48.43218019831568,97.30221832283186,-0.1271030117202252,49.26804890596653,25.455574545192334,-4.111804966478747,-1172718.7192281522,300.2891690934815
690.0,ramp,1500.0,48.36878034720052,97.0741200276365,-0.12315323701135994,48.98755649578663,25.337037162968418,-4.781266141029415,-1173572.046735257,299.6620862510255
700.0,ramp,1500.0,48.30538049608536,96.87131015994285,-0.11963971825533408,49.32360698546591,25.55510529225681,-4.621285101250699,-1173760.2770792078,300.8086175163775
710.0,ramp,1500.0,48.24198064497021,93.65928033072636,-0.06382308107045102,48.74974097866113,25.32701721007988,-4.099659516531741,-1171777.346523039,302.26843618357844
720.0,ramp,1500.0,48.178580793855055,93.65469357048454,-0.06374319000973053,49.69817625810213,25.817751849799066,-4.900482082604798,-1173229.712435834,300.59626667153395
730.0,ramp,1500.0,48.1151809427399,100.77792420910276,-0.1870028300882588,48.93710949841167,25.55086817284471,-5.196941449905003,-1173837.8124997988,300.06918539649024
740.0,ramp,1500.0,48.05178109162475,96.83932455934568,-0.11908545532785317,49.26414327237881,25.747786919461944,-3.1312751309524742,-1174009.7637668718,300.9797846923008
750.0,ramp,1500.0,47.98838124050959,94.87586619258317,-0.08499724058578308,48.919763173448764,25.271302338269557,-6.148445695000247,-1175454.0706995353,300.7813412315204
760.0,ramp,1500.0,47.92498138939443,98.8982085713708,-0.15467949634674277,48.72487259746131,25.535307091102933,-4.162088136238555,-1173581.914282741,300.4917068731967
770.0,ramp,1500.0,47.861581538279275,96.35097883628391,-0.11061864284955344,49.06661212265188,25.740006751018356,-4.776606740655097,-1173197.8814265616,299.7542799253919
780.0,ramp,1500.0,47.79818168716412,93.43811093167407,-0.05997035084773569,48.75615439962806,25.137020011417555,-4.381290047083995,-1174647.5592423473,301.5001372155153
790.0,ramp,1500.0,47.73478183604897,96.18303586986502,-0.10770500283309196,49.01071041291155,25.4122962404502,-5.033856024851003,-1173216.3600652255,299.5341874365423
800.0,ramp,1500.0,47.67138198493381,95.32254537340458,-0.09276238898957086,48.808987791021124,25.378996259002168,-4.839602254098688,-1173120.6137405634,299.8466983441308
810.0,ramp,1500.0,47.60798213381865,93.22277568613394,-0.056218391471897555,48.873201104184815,25.37534350329517,-5.8590899137451995,-1171378.279155342,297.81294462263776
820.0,ramp,1500.0,47.5445822827035,91.34166986654715,-0.023414416684625794,49.23057170502423,25.167421892524086,-6.681622005771024,-1171113.094925519,299.3466633733045
830.0,ramp,1500.0,47.481182431588344,93.48787670107282,-0.060837341348116275,48.811142841052856,25.879595299092554,-5.122855231499266,-1172152.2494454328,301.3370299981133
840.0,ramp,1500.0,47.41778258047319,99.37095065442865,-0.16282574254971627,48.68193301451557,25.345523358309656,-5.627270173759077,-1173318.3742628247,301.69611910403364
850.0,ramp,1500.0,47.35438272935803,91.86597389549132,-0.032561631520462944,48.61925403715781,25.863319418934996,-4.371014094029196,-1173595.283284584,299.877856160903
860.0,ramp,1500.0,47.29098287824287,95.56767043404035,-0.0970213198574218,48.913776371871926,25.68567379619388,-5.58294487225587,-1171616.4416651838,302.3988095843305
870.0,ramp,1500.0,47.22758302712772,94.19983324983527,-0.07323529460370123,48.659179261227244,25.052043218404496,-3.636668791286418,-1174469.8187372666,299.7870540632848
880.0,ramp,1500.0,47.164183176012564,94.35306196920644,-0.07590219374604057,47.92005076266959,25.81273902771042,-4.258818707771412,-1174469.042637298,301.34832586067654
890.0,ramp,1500.0,47.10078332489741,91.24002080681842,-0.02164075637454245,48.20722007976975,25.324108918165997,-6.02768831461168,-1174469.2849165313,300.93981151547666
900.0,ramp,1500.0,47.037383473782256,92.77267952435032,-0.04837350127912361,48.61649813753512,25.630708154275627,-5.5858609229417615,-1171978.9058924709,299.14326961214636
910.0,ramp,1500.0,46.9739836226671,91.86493968120763,-0.03254359064235621,48.848180081325076,25.543391588818295,-5.863160473670904,-1173249.6295739282,300.00879806270973
920.0,ramp,1500.0,46.91058377155194,94.64908199511436,-0.08105277786683221,48.05720469640047,25.259244171794805,-3.481168539800688,-1172855.4604722932,301.08809293601706
930.0,ramp,1500.0,46.847183920436784,96.27507550270089,-0.10930191325167558,47.78005555296366,25.598977228047865,-6.24874393206973,-1172591.2988526542,297.6322568968849
940.0,ramp,1500.0,46.78378406932163,93.23147304879423,-0.056369948369683405,48.199150776263515,25.693817635210795,-4.363138111033843,-1173525.4559613857,300.64148201976735
950.0,ramp,1500.0,46.720384218206476,101.28213020387692,-0.1956402939700037,47.87152389128863,25.687912057095296,-5.138488419647527,-1173591.0172288436,298.5771508962143
960.0,ramp,1500.0,46.65698436709132,94.57631885337456,-0.07978693484576119,48.794526043271304,25.622681633817997,-5.323411991611834,-1174324.1969175003,298.96251429002757
970.0,ramp,1500.0,46.59358451597616,98.05538392181906,-0.1401302603852218,48.30979331300724,25.55595171940386,-4.741083665392443,-1173821.922133498,300.0096986592036
980.0,ramp,1500.0,46.53018466486101,98.10162523291861,-0.14092931456084642,47.94124009612482,25.37199112292525,-5.0091327829306405,-1173127.2772865612,298.62026727002353
990.0,ramp,1500.0,46.46678481374586,104.78614248707407,-0.2552119153096888,48.196028705589775,25.792003668242522,-3.697172376279246,-1174238.5324707013,300.4561118671385
1000.0,ramp,1500.0,46.403384962630696,94.685390481115,-0.08168437917567775,47.746899240502174,25.255156294446557,-3.8979772773274455,-1171474.888381876,300.1783491516335
1010.0,ramp,1500.0,46.339985111515546,98.43865408511606,-0.1467503989976482,48.04742474109303,24.934613341909973,-2.856656124953103,-1173557.9134018645,298.8279387434091
1020.0,ramp,1500.0,46.27658526040038,96.44904358075549,-0.11231952874117083,47.76813068944268,26.07103653636996,-6.6976058593651615,-1173585.3681493439,299.6679908990377
1030.0,ramp,1500.0,46.21318540928524,97.56042350787231,-0.13157168644489511,47.93201242123264,25.175948756367312,-3.0908021248412796,-1173691.7123274654,299.9303689266585
1040.0,ramp,1500.0,46.14978555817007,102.43648618850683,-0.21535723251700756,47.862294068907175,26.13551716694329,-5.094584845249926,-1175954.8116480168,300.21010494692666
1050.0,ramp,1500.0,46.08638570705493,106.36421083059679,-0.28174217702995685,48.103364860294775,25.82432408187418,-4.72192868815066,-1172707.8072808608,301.03865061872716
1060.0,ramp,1500.0,46.02298585593977,98.80218569243452,-0.15302353464396717,47.68021940690946,25.564776195880327,-4.6007458853847485,-1173670.4941445142,300.5339039060708
1070.0,ramp,1500.0,45.959586004824615,97.70211649648901,-0.13402279208011753,47.78542088453183,25.754487154036507,-6.763240626316032,-1172800.3616985288,301.8753992582235
1080.0,ramp,1500.0,45.89618615370946,91.13696988610256,-0.019842565684083546,47.52564159704106,25.78954450074825,-4.2121695234349845,-1173100.1321090478,302.20161128263913
1090.0,ramp,1500.0,45.8327863025943,93.88681407641027,-0.06778568401948877,48.089620486991414,25.116397819368316,-5.718995966706987,-1173796.349932164,300.9171298455571
1100.0,ramp,1500.0,45.76938645147915,92.53190197465442,-0.044175645125773474,47.73476459962498,25.731101356833754,-5.159770407583394,-1171371.772371715,301.5850285478831
1110.0,ramp,1500.0,45.70598660036399,97.97681094552192,-0.13877230298077686,48.215142136907424,25.517230247740542,-4.172897973859381,-1172871.5714079123,299.8910568485234
1120.0,ramp,1500.0,45.642586749248835,96.82877781353613,-0.11890268775087105,47.51921382965908,25.537789012035518,-5.5557326532454026,-1172819.8500809018,301.17538630196987
1130.0,ramp,1500.0,45.579186898133685,96.58608931849051,-0.11469596892181892,47.352386782939305,25.633476883796618,-5.791321820430227,-1174238.342310356,300.07047755649927
1140.0,ramp,1500.0,45.51578704701853,102.87169747830329,-0.22276858387102735,47.209861447506775,25.057361245576885,-5.8692222986011515,-1174558.6553765163,299.3788552124062
1150.0,ramp,1500.0,45.45238719590337,96.74132297155023,-0.11738700312652381,46.95965356827742,25.942119179367054,-6.933184376107959,-1173895.7658259366,303.01003736568634
1160.0,ramp,1500.0,45.38898734478821,101.86284201449774,-0.2055695504374651,46.95021791791821,25.696678090073185,-6.380757760265428,-1173233.9217941612,299.81900774163563
1170.0,ramp,1500.0,45.325587493673055,93.2448196203285,-0.05660251806659762,46.92285625591904,25.14080441300597,-4.637259217157078,-1173989.0356622245,301.9452714542922
1180.0,ramp,1500.0,45.262187642557905,96.14236593283745,-0.10699928057225663,46.61470849305844,25.967231023735508,-5.93690265973796,-1174240.057582343,300.96082271283666
1190.0,ramp,1500.0,45.19878779144275,98.17380857920917,-0.14217646584656485,46.658042366454026,25.245902639383225,-7.148012877366542,-1174159.0394232627,300.1563268034528
1200.0,ramp,1500.0,45.13538794032759,98.02314776657654,-0.13957316258615102,46.80000012609659,25.72887106648687,-3.2277903402539607,-1171428.6397050805,302.40851427591497
1210.0,ramp,1500.0,45.07198808921244,91.85618169418066,-0.03239081551835506,46.74387932775542,25.541768177099495,-5.144578288147948,-1173105.139785558,301.9906868477709
1220.0,ramp,1500.0,45.00858823809728,95.839978253181,-0.10175045267738052,46.406132817392425,25.780616443562838,-4.842319332493595,-1175909.849605715,300.77314332859254
1230.0,ramp,1500.0,44.945188386982124,95.03442903018903,-0.08775434030590185,47.03595937581756,25.57055690579733,-6.641532873462751,-1175256.3546879012,302.40798574440413
1240.0,ramp,1500.0,44.88178853586697,96.57978822872423,-0.1145867192284379,45.862874147424144,24.953603447823127,-4.539812552918938,-1173841.4732661918,300.48521838160815
1250.0,ramp,1500.0,44.81838868475181,98.47696646571916,-0.1474118039286793,46.21007030013831,25.77924592452584,-6.058013492664928,-1173554.1739520673,300.2609045309947
1260.0,ramp,1500.0,44.75498883363666,94.25588480454236,-0.07421091658809752,45.85972925918007,25.42290781627778,-5.9821724164595524,-1173185.4290772304,300.1878509158062
1270.0,ramp,1500.0,44.6915889825215,94.2779910206299,-0.07459567342126583,46.171820069217866,25.53756095367138,-7.504271024624601,-1174966.4556358755,302.32202317802904
1280.0,ramp,1500.0,44.628189131406344,100.4969696484924,-0.18218352126741655,45.87195888640516,25.46362228937513,-6.053968249766038,-1172657.8023463823,299.71253546211506
1290.0,ramp,1500.0,44.564789280291194,98.3135384775105,-0.1445900130152496,45.43954542781208,25.152535459164774,-6.2566968273799315,-1172973.1909361333,301.93791802806425
1300.0,ramp,1500.0,44.50138942917604,94.34460642811986,-0.07575504160827808,46.0933667370664,25.760252011976572,-5.7443946430091595,-1175313.5930834822,300.08272243516274
1310.0,ramp,1500.0,44.43798957806088,93.41659654935434,-0.05959552565531359,45.47971221724419,25.881962596577825,-5.529161272052365,-1173869.2620965652,300.42191633480115
1320.0,ramp,1500.0,44.37458972694572,89.49284678706779,0.008851377794008075,45.59567665915188,25.655367539084047,-5.7067987645966225,-1174758.5961656459,302.75514595612765
1330.0,ramp,1500.0,44.311189875830564,94.77986962451016,-0.08332772904643346,45.434761904124656,25.23451355822088,-6.134810713955134,-1175560.126052009,300.0858240137299
1340.0,ramp,1500.0,44.247790024715414,94.15245573591949,-0.0724105965163874,45.067985567263904,25.602337423573744,-5.090150154422118,-1172528.21768835,297.77676721901116
1350.0,ramp,1500.0,44.184390173600256,93.83300125785892,-0.0668486036702291,45.10882772336581,25.373222776468555,-5.56840108675661,-1174227.0742121432,299.72063253530945
1360.0,ramp,1500.0,44.1209903224851,95.01764791043041,-0.0874625806647566,45.617254206578735,25.59710926445784,-4.635950596265209,-1173346.7939791176,297.5813986058165
1370.0,ramp,1500.0,44.05759047136995,95.70638113379292,-0.09943057025209426,45.726175951596446,25.686817778900558,-6.458900143811763,-1173241.654062098,299.2934676841984
1380.0,ramp,1500.0,43.99419062025479,102.10664435240359,-0.2097319509348875,45.253120453715376,25.445236991719973,-5.697517018022463,-1174638.72129884,299.493536842691
1390.0,ramp,1500.0,43.930790769139634,100.09750224651265,-0.17532380747182336,44.33642217956317,25.420027010971552,-4.2586546095804625,-1176405.5536253657,300.6486825198345
1400.0,ramp,1500.0,43.86739091802448,98.0365275213177,-0.13980439379473086,45.56728548325868,25.612701827276457,-5.363834263530764,-1174476.999150483,299.99971079621116
1410.0,ramp,1500.0,43.80399106690933,92.72327834160758,-0.04751227949037287,45.12984609022188,25.585152054436946,-5.802973457745299,-1173339.3720376566,301.0847681163555
1420.0,ramp,1500.0,43.740591215794176,95.5601884815835,-0.09689135038473586,44.66470750659254,25.27046748322835,-5.598294868244939,-1174199.5387911368,297.63851677189217
1430.0,ramp,1500.0,43.67719136467902,93.96904566006756,-0.06921752447502405,45.15103877342778,26.041871319945134,-4.679252665824058,-1172353.218126079,299.58864320872635
1440.0,ramp,1500.0,43.61379151356387,91.08160316068535,-0.018876415169766847,44.85213016715435,25.601288926186008,-5.774298585795853,-1174024.3901026063,299.5192032664156
1450.0,ramp,1500.0,43.55039166244871,101.36943956396121,-0.1971344550233987,44.84760693392834,26.04468615391947,-2.917577481209591,-1173886.9811263084,300.11007337143286
1460.0,ramp,1500.0,43.48699181133355,95.87768045512578,-0.10240504296730582,44.64492656261426,25.69817475055695,-3.912324085971165,-1173596.0940419044,300.52381839901506
1470.0,ramp,1500.0,43.423591960218396,94.51477791745539,-0.07871622133994866,44.54404692941895,25.653706534601,-4.494179118956136,-1174403.6817756202,300.7494258290611
1480.0,ramp,1500.0,43.36019210910324,96.84270774510217,-0.11914408266772293,44.63325210371057,25.26338442476809,-4.484096311465273,-1173718.5907758512,301.30108077293505
1490.0,ramp,1500.0,43.29679225798809,93.07716798161032,-0.05368089793368602,44.62408941854041,25.323225211765468,-3.924069014026884,-1174540.0086339936,300.1657648546014
1500.0,ramp,1500.0,43.23339240687293,91.6870180816718,-0.029439765833174564,44.84185382421052,25.586490222689434,-5.589617549186774,-1173176.9018666986,298.4574036291651
1510.0,ramp,1500.0,43.16999255575777,97.0158477643158,-0.12214387270406657,44.94458445971938,25.584330658497997,-5.512793965127121,-1172386.9043818992,302.1824277206332
1520.0,ramp,1500.0,43.10659270464262,95.76532950678099,-0.1004542622142607,44.58960997683958,25.499459183121353,-6.215830362095866,-1173139.5518622994,300.47593819362334
1530.0,ramp,1500.0,43.043192853527465,89.29186766350892,0.012358926166623749,44.57271098448793,25.214848080159307,-5.722653461398522,-1174735.0057667866,300.0301676399627
1540.0,ramp,1500.0,42.97979300241231,90.89108930827906,-0.01555181539956113,43.96797705742928,25.637159401823464,-5.705902710407887,-1173125.1199120935,300.5825724764558
1550.0,ramp,1500.0,42.91639315129715,89.00158185264124,0.01742480209867879,43.48022351384809,25.659758797628413,-3.400227153556643,-1172190.9629653785,299.4080063174713
1560.0,ramp,1500.0,42.85299330018199,94.55828091140697,-0.07947311308893765,44.448485895853736,25.42300679035343,-5.60696423011627,-1173365.229914695,299.8550007530017
1570.0,ramp,1500.0,42.78959344906684,94.52669504948979,-0.07892356743763941,44.36577095587476,25.616776037570958,-5.605926668415042,-1171039.635051351,299.5168811813132
1580.0,ramp,1500.0,42.726193597951685,95.6202804101845,-0.09793516426102791,44.534622404499764,25.296654852287865,-4.192642507116307,-1173309.0820629317,299.7651545211163
1590.0,ramp,1500.0,42.66279374683653,92.22989307157589,-0.038909151801247516,44.34675939113891,25.30239504016917,-6.147878138246348,-1172874.126662651,301.3126211863602
1600.0,ramp,1500.0,42.59939389572138,88.56712884902092,0.025005712655614215,44.05024181591287,25.69457885440979,-5.1602972623036205,-1174462.221605057,300.6609077168296
1610.0,ramp,1500.0,42.53599404460622,92.21850873469604,-0.03871060733349854,44.42625126387925,25.22422441642129,-4.768013701172233,-1173573.2322614845,300.13681732264206
1620.0,ramp,1500.0,42.47259419349106,99.55507135464593,-0.16599552397936873,44.69066634872736,25.264444702700274,-4.9200821136181965,-1173968.759248808,298.4443557556135
1630.0,ramp,1500.0,42.409194342375905,93.9247221333163,-0.068445767751481,44.433911458904625,25.46498004190617,-6.131069512654712,-1174806.6084683333,300.9324642370862
1640.0,ramp,1500.0,42.34579449126075,97.2248651193735,-0.12576377790256527,44.546924963081416,25.954018016863657,-4.320566623365092,-1172460.9270063322,299.2858725152384
1650.0,ramp,1500.0,42.2823946401456,89.37043749147911,0.010987717517719514,44.14109059768077,25.52511402021517,-5.328779435402456,-1173410.593564352,301.8059493325351
1660.0,ramp,1500.0,42.21899478903044,91.65701751367698,-0.028916380087382204,44.28258191629619,25.279745809322165,-5.080469508380101,-1172575.8652019314,301.32386957832017
1670.0,ramp,1500.0,42.15559493791528,95.0996215766992,-0.08888771827964183,43.89984002965002,25.500469030493996,-4.198859101035913,-1175689.1896284055,300.15673497171053
1680.0,ramp,1500.0,42.09219508680013,96.67284060877728,-0.11619994046374958,43.8168036619495,25.93084878896218,-6.1454585796486265,-1172846.1805428676,302.3914688324814
