frame,J_cm,J_pda_cm,angle_deg,separation_A,aln_A_rms,aln_B_rms
211,35.33973272627186,29.753155291700512,104.63532513016646,24.297309270098694,0.47585618806365987,0.5347617656535015
212,31.337772095934653,26.081184918119202,103.34040935875855,25.016532099984584,0.5897669725622474,0.6012442088043167
213,32.06496523961856,27.33494055451283,98.10281913781326,24.5473960486237,0.5110325246629664,0.5531983466066168
214,34.37308053966223,28.598762464927933,106.03880055607296,24.43525831601575,0.5399317051136409,0.5242658625172021
215,32.31292061461315,27.172054346179834,104.68673071056571,24.99008068843121,0.6432273138192035,0.49916726599685934
216,34.13653504586993,28.652805504396934,103.23511742638749,24.484560565145244,0.5998278758313099,0.464986237032167
217,30.796910228877252,26.291871965288866,99.49377872054674,25.042720250396776,0.5556782398172998,0.6105196198587133
218,31.188567760489946,26.519367939910108,100.64304397150724,25.009976021355737,0.5559289693297667,0.575179283427699
219,33.15091923673616,27.98883998775949,98.80385479301329,24.3740441262044,0.4352193889350388,0.59430230707987
220,29.835522593132772,25.335361924776958,96.74459018785514,25.04209846644795,0.5676101224369171,0.5250559672555043
221,31.163765575490096,26.49247506991488,100.73141677301346,25.005494678646674,0.6063021518073994,0.5542908551694897
222,31.225998649389854,26.544515585716635,100.06916452756259,24.92026068501342,0.5543594614759156,0.5244515459540656
223,33.18938907401509,28.40089845771078,99.79977424972533,24.45262033215113,0.5126270737035515,0.5082494960062081
224,31.87285995481171,26.690755045136207,97.63625705413105,24.5887516359625,0.5486419113181147,0.5036436543903545
225,33.68367860492202,28.826812999756267,100.69758429703501,24.3487801760254,0.5532726685568343,0.5024390781409871
226,31.274381379503396,26.296622800246876,98.78482500282198,24.65318875873596,0.47492248310204643,0.5301387345025286
227,31.553902231799803,26.588527603650878,100.15535632957972,24.591630765590274,0.5736219295045714,0.48724676386693094
228,33.21258444493586,28.44522892760673,97.19909454076875,24.165019365753675,0.535835075725841,0.49264142979999337
229,31.075577652156188,26.208740305349618,97.76349192343501,24.789042431392897,0.5092774497330042,0.6085603268192147
230,32.21086607205847,26.86316100068793,99.59130069471856,24.54541237575502,0.4618707063602521,0.5085583003291595
231,33.54725503491113,28.14675125162231,99.75714167521168,24.41365922166537,0.5918224934336888,0.4945287940245412
232,34.571917940847,29.162544233682137,96.90621265067722,23.98520429440933,0.501144699846046,0.4673271955255816
233,35.49675260549062,30.163086110477806,99.76154208895416,24.00502012541636,0.44252911704015624,0.47941563041214635
234,33.30530030223775,28.375321426298427,97.14374447588663,24.377209882215517,0.5549548602866206,0.49234890152047533
235,31.694679044136528,26.837326821758825,98.20669592366556,24.62174421300044,0.582488706836835,0.4705849170052681
236,32.01383253906659,27.158670742377335,94.70918898121943,24.38871108451888,0.49878828671229736,0.522284657751649
237,35.23456051977229,30.071186686416667,100.19522123542218,24.095405907020393,0.5969299859396116,0.41714511769857093
238,32.650389319119846,28.220260250597896,96.17834086289066,24.295649439761682,0.5515356484931486,0.4708071892924058
239,30.577517554223206,26.19900600397296,94.39363231878751,24.811118471366985,0.3986923797039544,0.544892698276283
240,34.27692652058303,29.13383020812495,95.57725204747788,23.97820611580407,0.5566566439197734,0.45947206768862914
241,31.53089986999576,26.583633177084188,96.77917006746047,24.79208898019241,0.5410075083456836,0.5292409088528853
242,32.46384124293411,27.471444785676898,99.02870900915995,24.44542455600267,0.4598387875711807,0.5597156304249947
243,31.347426677691193,26.46839611771925,98.034711416834,24.770993763715023,0.5280362590547615,0.47716560159822174
244,33.69743755325487,28.246157581637053,101.54440102452334,24.345968943530874,0.5359042298169382,0.5077522899031737
245,34.28196918090085,28.966893215385316,99.29764485119254,24.253951692343012,0.5196932443449449,0.49996772399032896
246,29.605311080788468,25.406307667880803,95.18529597975869,25.090825679334916,0.5099961345335896,0.497871219102705
247,30.486275786723418,26.05103973221019,94.08146737800898,24.93139417660507,0.5263982944802806,0.5314756959693153
248,29.99186052610187,25.495464325371387,93.55952740517036,24.70296850356841,0.5410436006067394,0.492424080543046
249,33.78214712207251,28.248164478317914,102.54568709270521,24.42133820654189,0.46767833740185016,0.5323122529834193
250,32.33737116275186,26.99887516705977,98.79838229188314,24.600380411701735,0.45901478558215303,0.5046326659333925
251,31.866363142361486,26.789323025897335,97.49693555301232,24.660333199874216,0.5811452836841169,0.5001935561372571
252,32.87199937502985,27.398627960220598,98.73177803970364,24.468703366337696,0.4665050161421703,0.6039502604904228
253,31.848441280100243,26.809946856281204,99.90671633008805,24.67128334826134,0.5512224172541897,0.4833037252565927
254,32.83311063534692,27.888451235310907,100.92291844091281,24.644112101602147,0.5344592235038438,0.44067020428700604
255,32.643561278739504,27.256641508631436,100.05144603150754,24.709148435933386,0.5563850304451214,0.5200876956150164
256,31.4010152318465,26.471831137583763,99.29045238365805,24.90650034804799,0.5084773123019183,0.5309520437884324
257,31.769579854990358,26.872704594054653,100.87603878161268,24.782604938966024,0.6135838643222267,0.5070849834309187
258,33.2102876461258,27.83055475208494,101.57049559488925,24.552156837970358,0.5604506512212795,0.5686536330399298
259,31.032708093498755,26.793929940936025,95.30152061716785,24.80407030830682,0.4925613955100771,0.45669407832309566
260,34.02918332991335,28.640715972012224,100.78755673916683,24.31127831150679,0.5348965993611373,0.4992032508709478
261,32.82873742067067,28.013187341098206,99.7810556576999,24.619013779702623,0.5501780909098195,0.5042525271024624
262,31.967911196827156,26.99768308471618,99.89673169943363,24.881732269585097,0.6114549218982877,0.514434510476851
263,32.24203782497028,27.343748412994444,101.31092570782634,24.86668630176337,0.534964465945181,0.5101171761230449
264,32.76317292640195,28.031736181263874,100.23288138675872,24.49075725765895,0.5395629109781181,0.46255367706468237
265,31.950227487444455,27.032357587489564,101.17849653704357,24.81755613140931,0.5938722532388927,0.5037809334772299
266,31.022091167831125,26.650494019574207,99.00021721198756,24.910871940829203,0.5747783818269097,0.5266898457581836
267,32.93529165067517,28.38229511780738,96.24549966531504,24.47284889510365,0.5585092086962551,0.5180834176404514
